ItemNumber,NestID,Length_mm,AssignedBeam_mm,BeamIndex,WasteOnBeam_mm,OldWaste_mm
03407,all,609,13000,3978,0,4205
00158,all,1235,13000,3979,0,2
01982,all,1234,13000,3979,0,
01613,all,1234,13000,3979,0,519
00385,all,1234,13000,3979,0,
00317,all,1234,13000,3979,0,256
00169,all,1234,13000,3979,0,266
01707,all,1234,13000,3979,0,2599
03394,all,1233,13000,3979,0,2
03393,all,1233,13000,3979,0,106
03473,all,1232,13000,3979,0,744
00166,all,630,13000,3979,0,2
UB31-0162-S,all,1232,13000,3980,0,
00586,all,1230,13000,3980,0,7
02230,all,1230,13000,3980,0,
02275,all,1230,13000,3980,0,1865
02276,all,1230,13000,3980,0,3055
00938,all,1230,13000,3980,0,1870
00217,all,1228,13000,3980,0,107
00231,all,1228,13000,3980,0,
01023,all,1228,13000,3980,0,758
05188,all,1227,13000,3980,0,
00742,all,674,13000,3980,0,3316
02328,all,1227,13000,3981,0,
02330,all,1227,13000,3981,0,
01906,all,1227,13000,3981,0,
00368,all,1227,13000,3981,0,
00371,all,1227,13000,3981,0,5509
01792,all,1226,13000,3981,0,562
00509,all,1226,13000,3981,0,504
01539,all,1225,13000,3981,0,
01221,all,1225,13000,3981,0,2190
01276,all,1225,13000,3981,0,272
00402,all,705,13000,3981,0,2275
00687,all,1225,13000,3982,0,
02624,all,1224,13000,3982,0,1924
00638,all,1224,13000,3982,0,
01741,all,1223,13000,3982,0,2538
01056,all,1223,13000,3982,0,
00124,all,1223,13000,3982,0,2399
01739,all,1223,13000,3982,0,2538
00807,all,1223,13000,3982,0,2973
00760,all,1223,13000,3982,0,4107
05456,all,1223,13000,3982,0,14
05097,all,733,13000,3982,0,
00829,all,1223,13000,3983,0,3751
02941,all,1221,13000,3983,0,4
02942,all,1221,13000,3983,0,
00508,all,1221,13000,3983,0,84
01689,all,1221,13000,3983,0,198
00840,all,1220,13000,3983,0,667
00829,all,1220,13000,3983,0,3751
03043,all,1220,13000,3983,0,4678
00441,all,1220,13000,3983,0,
03060,all,1220,13000,3983,0,266
02493,all,760,13000,3983,0,59
04246,all,1220,13000,3984,0,18
00034,all,1220,13000,3984,0,2385
00035,all,1220,13000,3984,0,2385
02953,all,1220,13000,3984,0,75
00587,all,1219,13000,3984,0,1083
02014,all,1219,13000,3984,0,256
00490,all,1218,13000,3984,0,765
04477,all,1218,13000,3984,0,
03657,all,1218,13000,3984,0,247
00155,all,1218,13000,3984,0,137
00796,all,777,13000,3984,0,237
00169,all,1218,13000,3985,0,266
01115,all,1217,13000,3985,0,120
01209,all,1217,13000,3985,0,712
03278,all,1217,13000,3985,0,2494
UD31-0214-S,all,1217,13000,3985,0,
UD31-0211-P,all,1217,13000,3985,0,
05054,all,1217,13000,3985,0,16
05053,all,1217,13000,3985,0,16
01195,all,1216,13000,3985,0,148
00996,all,1216,13000,3985,0,1532
01288,all,798,13000,3985,0,13
02645,all,1216,13000,3986,0,338
00573,all,1215,13000,3986,0,
00144,all,1215,13000,3986,0,1153
01972,all,1215,13000,3986,0,107
00990,all,1215,13000,3986,0,4010
00387,all,1215,13000,3986,0,4156
01390,all,1215,13000,3986,0,
00215,all,1215,13000,3986,0,
01806,all,1213,13000,3986,0,12046
01812,all,1213,13000,3986,0,3678
04382,all,820,13000,3986,0,
01088,all,1213,13000,3987,0,
01095,all,1213,13000,3987,0,40
UD42-1804-S,all,1213,13000,3987,0,385
UD42-1810-S,all,1213,13000,3987,0,385
UD42-1817-P,all,1213,13000,3987,0,876
UD42-1820-P,all,1213,13000,3987,0,876
00864,all,1213,13000,3987,0,1226
00784,all,1213,13000,3987,0,4858
01745,all,1212,13000,3987,0,39
00174,all,1212,13000,3987,0,1990
03095,all,839,13000,3987,0,11237
00186,all,1212,13000,3988,0,3548
00826,all,1210,13000,3988,0,50
00798,all,1210,13000,3988,0,11
00292,all,1210,13000,3988,0,6903
04478,all,1210,13000,3988,0,
04475,all,1210,13000,3988,0,
01092,all,1210,13000,3988,0,250
00441,all,1210,13000,3988,0,
00442,all,1210,13000,3988,0,284
00482,all,1210,13000,3988,0,
02410,all,865,13000,3988,0,3410
00483,all,1210,13000,3989,0,
00484,all,1210,13000,3989,0,
00982,all,1210,13000,3989,0,3691
00438,all,1210,13000,3989,0,107
00439,all,1210,13000,3989,0,
01091,all,1210,13000,3989,0,648
03243,all,1210,13000,3989,0,2
03242,all,1210,13000,3989,0,
03235,all,1210,13000,3989,0,155
03234,all,1210,13000,3989,0,
02363,all,867,13000,3989,0,5805
01755,all,1209,13000,3990,0,1641
01337,all,1209,13000,3990,0,
00894,all,1209,13000,3990,0,765
03244,all,1209,13000,3990,0,24
03614,all,1209,13000,3990,0,40
01825,all,1208,13000,3990,0,16
01821,all,1208,13000,3990,0,481
01823,all,1208,13000,3990,0,3442
00666,all,1208,13000,3990,0,2092
00657,all,1208,13000,3990,0,
01873,all,882,13000,3990,0,85
00732,all,1208,13000,3991,0,3
00736,all,1208,13000,3991,0,2693
00745,all,1208,13000,3991,0,3
00747,all,1208,13000,3991,0,1449
00415,all,1207,13000,3991,0,
01496,all,1207,13000,3991,0,128
02330,all,1207,13000,3991,0,
01914,all,1207,13000,3991,0,85
01913,all,1207,13000,3991,0,85
01684,all,1207,13000,3991,0,
01658,all,893,13000,3991,0,
UA21-0131-P,all,1207,13000,3992,0,55
01261,all,1206,13000,3992,0,
04090,all,1205,13000,3992,0,4
01008,all,1205,13000,3992,0,9
00276,all,1205,13000,3992,0,
01335,all,1205,13000,3992,0,
05014,all,1205,13000,3992,0,
05015,all,1205,13000,3992,0,
05002,all,1205,13000,3992,0,3114
05004,all,1205,13000,3992,0,3114
02907,all,914,13000,3992,0,2656
05005,all,1205,13000,3993,0,3114
05013,all,1205,13000,3993,0,3114
00300,all,1204,13000,3993,0,220
00642,all,1204,13000,3993,0,695
05170,all,1204,13000,3993,0,6870
01804,all,1204,13000,3993,0,325
00386,all,1204,13000,3993,0,248
00193,all,1204,13000,3993,0,803
00224,all,1204,13000,3993,0,4595
00099,all,1204,13000,3993,0,
03059,all,925,13000,3993,0,1325
00098,all,1204,13000,3994,0,80
00252,all,1204,13000,3994,0,8289
00356,all,1202,13000,3994,0,8
01236,all,1202,13000,3994,0,2866
04162,all,1202,13000,3994,0,1241
04163,all,1202,13000,3994,0,1241
01456,all,1202,13000,3994,0,
04261,all,1202,13000,3994,0,
00316,all,1202,13000,3994,0,
00550,all,1201,13000,3994,0,14
02496,all,944,13000,3994,0,150
00559,all,1201,13000,3995,0,
03106,all,1201,13000,3995,0,4065
01494,all,1201,13000,3995,0,4877
01683,all,1201,13000,3995,0,
00384,all,1200,13000,3995,0,
01759,all,1200,13000,3995,0,
00391,all,1200,13000,3995,0,
01739,all,1200,13000,3995,0,2538
00295,all,1200,13000,3995,0,27
03057,all,1200,13000,3995,0,4399
02537,all,963,13000,3995,0,2482
02877,all,1200,13000,3996,0,21
00732,all,1200,13000,3996,0,3
00151,all,1200,13000,3996,0,15
02509,all,1199,13000,3996,0,10802
00480,all,1199,13000,3996,0,327
00469,all,1199,13000,3996,0,129
00151,all,1199,13000,3996,0,15
00438,all,1199,13000,3996,0,107
00094,all,1199,13000,3996,0,3124
01436,all,1199,13000,3996,0,2522
02531,all,974,13000,3996,0,
02479,all,1198,13000,3997,0,357
00287,all,1198,13000,3997,0,765
05168,all,1198,13000,3997,0,97
03412,all,1198,13000,3997,0,24
00095,all,1197,13000,3997,0,1850
00091,all,1197,13000,3997,0,25
00291,all,1197,13000,3997,0,4
00286,all,1197,13000,3997,0,13
04378,all,1197,13000,3997,0,
02683,all,1197,13000,3997,0,75
00867,all,993,13000,3997,0,1636
04200,all,1196,13000,3998,0,90
03850,all,1196,13000,3998,0,
01597,all,1196,13000,3998,0,198
03078,all,1195,13000,3998,0,59
03256,all,1195,13000,3998,0,149
00598,all,1195,13000,3998,0,129
UA21-0130-P,all,1195,13000,3998,0,55
02137,all,1194,13000,3998,0,
02635,all,1194,13000,3998,0,338
02634,all,1194,13000,3998,0,338
03026,all,1017,13000,3998,0,4794
05519,all,1194,13000,3999,0,
00754,all,1194,13000,3999,0,
00752,all,1194,13000,3999,0,60
00108,all,1193,13000,3999,0,4595
03702,all,1193,13000,3999,0,
UE31-0024-S,all,1193,13000,3999,0,
UG32-0965-S,all,1193,13000,3999,0,
UG32-0951-S,all,1193,13000,3999,0,
UG32-0958-S,all,1193,13000,3999,0,
UA14-0417-S,all,1193,13000,3999,0,14
05423,all,1034,13000,3999,0,2813
00279,all,1192,13000,4000,0,
03691,all,1192,13000,4000,0,
UA14-1776-S,all,1192,13000,4000,0,45
UA14-3111-P,all,1192,13000,4000,0,8
UA14-0297-P,all,1192,13000,4000,0,2
01140,all,1189,13000,4000,0,2114
00147,all,1189,13000,4000,0,7278
01139,all,1189,13000,4000,0,292
00015,all,1189,13000,4000,0,105
00016,all,1189,13000,4000,0,
02711,all,1062,13000,4000,0,2690
00014,all,1189,13000,4001,0,198
UA14-2903-S,all,1189,13000,4001,0,2
UA14-3114-P,all,1189,13000,4001,0,2
00412,all,1188,13000,4001,0,
02824,all,1188,13000,4001,0,
00292,all,1188,13000,4001,0,6903
00281,all,1188,13000,4001,0,9
02053,all,1188,13000,4001,0,248
UB14-0792-S,all,1188,13000,4001,0,
UB14-1317-P,all,1188,13000,4001,0,119
02100,all,1084,13000,4001,0,8
02913,all,1188,13000,4002,0,7
02878,all,1184,13000,4002,0,
01239,all,1184,13000,4002,0,104
02654,all,1183,13000,4002,0,1241
02655,all,1183,13000,4002,0,3360
02657,all,1183,13000,4002,0,21
02656,all,1183,13000,4002,0,357
00503,all,1183,13000,4002,0,
UA10-0011-P,all,1183,13000,4002,0,1088
UA10-0012-S,all,1183,13000,4002,0,1088
03080,all,1130,13000,4002,0,1628
00589,all,1182,13000,4003,1,1691
00692,all,1182,13000,4003,1,220
00683,all,1182,13000,4003,1,3
01238,all,1182,13000,4003,1,7812
02972,all,1182,13000,4003,1,5
02971,all,1182,13000,4003,1,24
02606,all,1182,13000,4003,1,900
02607,all,1182,13000,4003,1,2691
02608,all,1182,13000,4003,1,
02182,all,1182,13000,4003,1,426
UG22-1677-S,all,1146,13000,4003,1,1
02605,all,1182,13000,4004,0,900
02180,all,1182,13000,4004,0,5968
02181,all,1182,13000,4004,0,
02178,all,1182,13000,4004,0,4168
UA21-0133-P,all,1182,13000,4004,0,55
03044,all,1182,13000,4004,0,
02646,all,1180,13000,4004,0,338
00895,all,1180,13000,4004,0,2641
00442,all,1180,13000,4004,0,284
01001,all,1180,13000,4004,0,
02342,all,1155,13000,4004,0,12
01002,all,1180,13000,4005,0,476
04799,all,1180,13000,4005,0,1101
04785,all,1180,13000,4005,0,2460
04786,all,1180,13000,4005,0,2460
04798,all,1180,13000,4005,0,2460
00388,all,1179,13000,4005,0,
00921,all,1179,13000,4005,0,1
00201,all,1179,13000,4005,0,
01877,all,1179,13000,4005,0,85
03203,all,1179,13000,4005,0,2497
02427,all,1172,13000,4005,0,2429
03206,all,1179,13000,4006,10,32
02972,all,1179,13000,4006,10,5
02824,all,1178,13000,4006,10,
02809,all,1178,13000,4006,10,
02808,all,1178,13000,4006,10,
00720,all,1178,13000,4006,10,2643
00100,all,1178,13000,4006,10,6149
00271,all,1178,13000,4006,10,3095
02182,all,1177,13000,4006,10,426
00195,all,1177,13000,4006,10,73
00204,all,1177,13000,4006,10,5327
00980,all,1177,13000,4007,32,183
01086,all,1177,13000,4007,32,54
01752,all,1176,13000,4007,32,1411
01754,all,1176,13000,4007,32,1
01099,all,1176,13000,4007,32,295
00679,all,1176,13000,4007,32,3
01121,all,1176,13000,4007,32,1700
UA21-0134-P,all,1176,13000,4007,32,55
00696,all,1175,13000,4007,32,2203
02068,all,1175,13000,4007,32,
00940,all,1175,13000,4007,32,22
00946,all,1175,13000,4008,42,30
01080,all,1175,13000,4008,42,750
01079,all,1175,13000,4008,42,910
01197,all,1175,13000,4008,42,618
00514,all,1175,13000,4008,42,84
00717,all,1175,13000,4008,42,648
00492,all,1175,13000,4008,42,765
00194,all,1175,13000,4008,42,12583
00195,all,1175,13000,4008,42,73
00196,all,1175,13000,4008,42,479
00193,all,1175,13000,4008,42,803
05754,all,1174,13000,4009,59,
00708,all,1174,13000,4009,59,11
01356,all,1174,13000,4009,59,6485
04248,all,1174,13000,4009,59,73
00930,all,1174,13000,4009,59,327
01572,all,1173,13000,4009,59,
01964,all,1173,13000,4009,59,3896
02399,all,1173,13000,4009,59,38
00076,all,1173,13000,4009,59,502
01334,all,1173,13000,4009,59,2060
01335,all,1173,13000,4009,59,
05458,all,1173,13000,4010,77,988
05454,all,1173,13000,4010,77,238
00276,all,1172,13000,4010,77,
00322,all,1172,13000,4010,77,1236
02271,all,1172,13000,4010,77,5353
00367,all,1172,13000,4010,77,
00372,all,1172,13000,4010,77,
01277,all,1171,13000,4010,77,2866
01278,all,1171,13000,4010,77,2866
01279,all,1171,13000,4010,77,1311
00121,all,1171,13000,4010,77,622
00122,all,1171,13000,4011,86,220
00118,all,1171,13000,4011,86,2172
00120,all,1171,13000,4011,86,
00092,all,1171,13000,4011,86,240
00099,all,1171,13000,4011,86,
00117,all,1171,13000,4011,86,
00038,all,1171,13000,4011,86,2006
00030,all,1171,13000,4011,86,2397
00031,all,1171,13000,4011,86,105
03194,all,1171,13000,4011,86,5
01889,all,1171,13000,4011,86,861
02303,all,1171,13000,4012,0,4303
00312,all,1170,13000,4012,0,
01910,all,1170,13000,4012,0,230
01670,all,1170,13000,4012,0,527
00280,all,1170,13000,4012,0,107
00218,all,1170,13000,4012,0,2573
UA10-0030-P,all,1170,13000,4012,0,3124
01491,all,1169,13000,4012,0,2926
03320,all,1169,13000,4012,0,3712
01507,all,1168,13000,4012,0,2
UD42-0994-S,all,1168,13000,4012,0,
01851,all,99,13000,4012,0,5071
UD42-0972-P,all,1168,13000,4013,0,4
03414,all,1167,13000,4013,0,963
00755,all,1167,13000,4013,0,33
01901,all,1166,13000,4013,0,3876
01900,all,1166,13000,4013,0,1
01587,all,1166,13000,4013,0,
00382,all,1166,13000,4013,0,4156
00753,all,1166,13000,4013,0,33
00144,all,1166,13000,4013,0,1153
00334,all,1166,13000,4013,0,375
01823,all,1164,13000,4013,0,3442
02342,all,136,13000,4013,0,12
01814,all,1163,13000,4014,0,2763
01090,all,1163,13000,4014,0,8
01097,all,1163,13000,4014,0,
03047,all,1163,13000,4014,0,4837
00086,all,1161,13000,4014,0,4744
00071,all,1161,13000,4014,0,4
00589,all,1160,13000,4014,0,1691
01973,all,1160,13000,4014,0,194
00627,all,1160,13000,4014,0,327
00083,all,1160,13000,4014,0,2203
00764,all,1160,13000,4014,0,4595
02652,all,190,13000,4014,0,6601
UA12-0911-P,all,1160,13000,4015,0,2402
00458,all,1159,13000,4015,0,129
00459,all,1159,13000,4015,0,5496
03700,all,1159,13000,4015,0,
03698,all,1159,13000,4015,0,7
UB11-0114-S,all,1159,13000,4015,0,6
UB11-0058-P,all,1159,13000,4015,0,2541
00048,all,1158,13000,4015,0,2644
UD21-0051-S,all,1158,13000,4015,0,4359
01249,all,1158,13000,4015,0,439
00250,all,1157,13000,4015,0,4795
02226,all,219,13000,4015,0,2000
00945,all,1157,13000,4016,0,1406
00985,all,1157,13000,4016,0,2132
UB31-0130-S,all,1157,13000,4016,0,
UD21-0035-P,all,1157,13000,4016,0,4359
02698,all,1157,13000,4016,0,
02692,all,1157,13000,4016,0,
02784,all,1157,13000,4016,0,68
00041,all,1156,13000,4016,0,26
00620,all,1156,13000,4016,0,1083
00342,all,1156,13000,4016,0,
00624,all,1155,13000,4016,0,1738
00578,all,242,13000,4016,0,7671
00487,all,1155,13000,4017,0,2
00488,all,1155,13000,4017,0,765
00489,all,1155,13000,4017,0,150
00490,all,1155,13000,4017,0,765
UC11-2507-P,all,1155,13000,4017,0,401
01350,all,1155,13000,4017,0,1
00709,all,1155,13000,4017,0,65
UC11-3014-P,all,1154,13000,4017,0,401
00736,all,1153,13000,4017,0,2693
02747,all,1153,13000,4017,0,
01131,all,1153,13000,4017,0,17
01602,all,266,13000,4017,0,487
02514,all,1153,13000,4018,0,2278
01039,all,1151,13000,4018,0,1340
02147,all,1151,13000,4018,0,6248
03920,all,1151,13000,4018,0,68
00385,all,1150,13000,4018,0,
01437,all,1150,13000,4018,0,22
01414,all,1150,13000,4018,0,1
02421,all,1150,13000,4018,0,1920
02053,all,1150,13000,4018,0,248
01661,all,1150,13000,4018,0,2885
01660,all,1150,13000,4018,0,
03390,all,308,13000,4018,0,79
00238,all,1150,13000,4019,0,1862
02025,all,1150,13000,4019,0,880
00561,all,1150,13000,4019,0,
00347,all,1150,13000,4019,0,
00134,all,1150,13000,4019,0,
01082,all,1150,13000,4019,0,243
01081,all,1150,13000,4019,0,3513
00725,all,1150,13000,4019,0,8594
00723,all,1150,13000,4019,0,601
00062,all,1150,13000,4019,0,2
00063,all,1150,13000,4019,0,2866
04815,all,314,13000,4019,0,
00387,all,1150,13000,4020,0,4156
00388,all,1150,13000,4020,0,
00318,all,1150,13000,4020,0,5
00319,all,1150,13000,4020,0,5
01033,all,1150,13000,4020,0,
00478,all,1150,13000,4020,0,129
00491,all,1150,13000,4020,0,765
00239,all,1150,13000,4020,0,70
02468,all,1150,13000,4020,0,1668
02463,all,1150,13000,4020,0,6468
02464,all,1150,13000,4020,0,6468
04811,all,314,13000,4020,0,
02465,all,1150,13000,4021,0,6468
02466,all,1150,13000,4021,0,2465
02467,all,1150,13000,4021,0,6468
UG11-0532-S,all,1150,13000,4021,0,36
UG11-0076-P,all,1150,13000,4021,0,5332
UG11-0077-P,all,1150,13000,4021,0,5332
UG11-0531-S,all,1150,13000,4021,0,5332
02135,all,1150,13000,4021,0,2827
00125,all,1149,13000,4021,0,
02431,all,1149,13000,4021,0,
01180,all,1149,13000,4021,0,944
00368,all,317,13000,4021,0,
00958,all,1149,13000,4022,0,
00068,all,1149,13000,4022,0,28
00479,all,1149,13000,4022,0,129
00552,all,1149,13000,4022,0,
02566,all,1148,13000,4022,0,24
00283,all,1148,13000,4022,0,6649
UG22-1765-S,all,1146,13000,4022,0,1
UG22-1328-S,all,1146,13000,4022,0,84
UG22-1313-S,all,1146,13000,4022,0,299
UG32-0236-S,all,1146,13000,4022,0,4
UG32-0237-S,all,1146,13000,4022,0,4
05669,all,342,13000,4022,0,
UG32-0234-S,all,1146,13000,4023,0,2054
01377,all,1146,13000,4023,0,947
00632,all,1145,13000,4023,0,7
00373,all,1145,13000,4023,0,8
03977,all,1144,13000,4023,0,4295
00261,all,1144,13000,4023,0,1025
01205,all,1144,13000,4023,0,5508
01999,all,1144,13000,4023,0,2
00251,all,1144,13000,4023,0,48
04014,all,1144,13000,4023,0,
00200,all,1144,13000,4023,0,
02737,all,374,13000,4023,0,
00628,all,1144,13000,4024,0,3371
UD21-0033-S,all,1144,13000,4024,0,921
UD21-0022-P,all,1144,13000,4024,0,11856
01282,all,1143,13000,4024,0,
01136,all,1143,13000,4024,0,
01337,all,1143,13000,4024,0,
01667,all,1143,13000,4024,0,
01651,all,1143,13000,4024,0,2887
01338,all,1143,13000,4024,0,47
00197,all,1143,13000,4024,0,901
02561,all,1143,13000,4024,0,28
02801,all,388,13000,4024,0,375
UB21-0040-S,all,1143,13000,4025,0,7
UB21-0267-P,all,1143,13000,4025,0,7
00334,all,1143,13000,4025,0,375
03050,all,1143,13000,4025,0,1683
03801,all,1142,13000,4025,0,
02441,all,1142,13000,4025,0,3912
02440,all,1142,13000,4025,0,2599
02107,all,1141,13000,4025,0,481
UB21-0271-P,all,1141,13000,4025,0,296
UB21-0275-S,all,1141,13000,4025,0,296
UB21-0034-S,all,1141,13000,4025,0,7
02197,all,402,13000,4025,0,
UB21-0269-P,all,1141,13000,4026,0,7
00992,all,1141,13000,4026,0,2393
01397,all,1140,13000,4026,0,22
00407,all,1140,13000,4026,0,33
UB21-0026-S,all,1140,13000,4026,0,261
UB21-0264-P,all,1140,13000,4026,0,261
00395,all,1139,13000,4026,0,
02129,all,1139,13000,4026,0,10236
04862,all,1139,13000,4026,0,
00992,all,1139,13000,4026,0,2393
02384,all,1138,13000,4026,0,2599
00341,all,428,13000,4026,0,106
00466,all,1138,13000,4027,0,33
02069,all,1138,13000,4027,0,238
02037,all,1138,13000,4027,0,5384
02028,all,1138,13000,4027,0,505
02031,all,1138,13000,4027,0,3116
02034,all,1138,13000,4027,0,
02025,all,1138,13000,4027,0,880
02022,all,1138,13000,4027,0,1354
02019,all,1138,13000,4027,0,3015
00863,all,1137,13000,4027,0,4198
UB21-0029-S,all,1137,13000,4027,0,9826
01332,all,448,13000,4027,0,
UB21-0263-P,all,1137,13000,4028,0,9826
04878,all,1137,13000,4028,0,1982
00857,all,1136,13000,4028,0,
00858,all,1136,13000,4028,0,6081
04024,all,1136,13000,4028,0,
00249,all,1136,13000,4028,0,10
00112,all,1136,13000,4028,0,
01110,all,1135,13000,4028,0,9
00508,all,1135,13000,4028,0,84
00260,all,1135,13000,4028,0,1025
02494,all,1135,13000,4028,0,
01337,all,470,13000,4028,0,
02493,all,1135,13000,4029,0,59
00622,all,1135,13000,4029,0,
00793,all,1135,13000,4029,0,10
00794,all,1135,13000,4029,0,5773
00621,all,1135,13000,4029,0,1524
01649,all,1134,13000,4029,0,2573
05122,all,1134,13000,4029,0,
05121,all,1134,13000,4029,0,
01954,all,1134,13000,4029,0,
00170,all,1134,13000,4029,0,2
00107,all,1134,13000,4029,0,7426
00471,all,485,13000,4029,0,129
00169,all,1134,13000,4030,0,266
00026,all,1134,13000,4030,0,
UG31-0043-P,all,1134,13000,4030,0,
UG32-0060-S,all,1134,13000,4030,0,9289
02515,all,1132,13000,4030,0,1958
00024,all,1132,13000,4030,0,2439
00179,all,1132,13000,4030,0,2236
00233,all,1132,13000,4030,0,149
00010,all,1132,13000,4030,0,249
00533,all,1131,13000,4030,0,4453
00522,all,1131,13000,4030,0,1625
02540,all,506,13000,4030,0,
00036,all,1131,13000,4031,0,825
00372,all,1131,13000,4031,0,
00059,all,1131,13000,4031,0,
00170,all,1131,13000,4031,0,2
00303,all,1131,13000,4031,0,220
04032,all,1130,13000,4031,0,
00221,all,1130,13000,4031,0,
00176,all,1130,13000,4031,0,6018
00188,all,1130,13000,4031,0,648
03425,all,1130,13000,4031,0,
03139,all,1129,13000,4031,0,
00581,all,530,13000,4031,0,
03419,all,1129,13000,4032,0,
03420,all,1129,13000,4032,0,8223
03813,all,1129,13000,4032,0,
03283,all,1127,13000,4032,0,2494
04111,all,1127,13000,4032,0,2
04106,all,1127,13000,4032,0,
04058,all,1127,13000,4032,0,
02520,all,1127,13000,4032,0,248
00078,all,1127,13000,4032,0,40
00079,all,1127,13000,4032,0,2227
UB31-0073-P,all,1127,13000,4032,0,
04017,all,561,13000,4032,0,6123
01589,all,1127,13000,4033,0,
00113,all,1127,13000,4033,0,
00988,all,1127,13000,4033,0,11873
03430,all,1127,13000,4033,0,532
01132,all,1126,13000,4033,0,25
01133,all,1126,13000,4033,0,4887
01469,all,1126,13000,4033,0,
00971,all,1126,13000,4033,0,174
00122,all,1126,13000,4033,0,220
00774,all,1126,13000,4033,0,
00775,all,1126,13000,4033,0,
03076,all,574,13000,4033,0,648
00090,all,1126,13000,4034,0,11
00168,all,1126,13000,4034,0,266
UD22-0233-S,all,1126,13000,4034,0,1012
UA13-0013-S,all,1126,13000,4034,0,1594
UD11-2204-S,all,1126,13000,4034,0,111
UD11-2203-P,all,1126,13000,4034,0,
03993,all,1125,13000,4034,0,
03994,all,1125,13000,4034,0,2357
01534,all,1125,13000,4034,0,18
01712,all,1125,13000,4034,0,2045
02668,all,1125,13000,4034,0,2568
00493,all,583,13000,4034,0,2635
02963,all,1125,13000,4035,0,12098
02965,all,1125,13000,4035,0,25
02984,all,1125,13000,4035,0,4793
02986,all,1125,13000,4035,0,1505
03115,all,1125,13000,4035,0,5222
02961,all,1125,13000,4035,0,
02959,all,1125,13000,4035,0,
02957,all,1125,13000,4035,0,
00199,all,1125,13000,4035,0,
00200,all,1125,13000,4035,0,
00197,all,1125,13000,4035,0,901
00200,all,589,13000,4035,0,
00198,all,1125,13000,4036,0,
00155,all,1125,13000,4036,0,137
00153,all,1125,13000,4036,0,1918
00154,all,1125,13000,4036,0,10
00152,all,1125,13000,4036,0,1918
02970,all,1125,13000,4036,0,537
02101,all,1125,13000,4036,0,5174
00286,all,1125,13000,4036,0,13
00285,all,1125,13000,4036,0,3896
00291,all,1125,13000,4036,0,4
01562,all,1125,13000,4036,0,1769
03621,all,589,13000,4036,0,177
01966,all,1125,13000,4037,0,505
UB31-0080-S,all,1125,13000,4037,0,
UD42-2358-P,all,1125,13000,4037,0,175
UD42-2603-P,all,1125,13000,4037,0,175
00868,all,1125,13000,4037,0,616
00869,all,1125,13000,4037,0,2768
UD23-0605-S,all,1125,13000,4037,0,1241
UD23-0887-S,all,1125,13000,4037,0,1241
UD23-0888-S,all,1125,13000,4037,0,1241
UD23-0923-S,all,1125,13000,4037,0,1241
01692,all,1125,13000,4037,0,
03619,all,589,13000,4037,0,
02798,all,1124,13000,4038,0,2
01206,all,1124,13000,4038,0,712
01167,all,1124,13000,4038,0,
00250,all,1124,13000,4038,0,4795
01886,all,1124,13000,4038,0,861
04863,all,1124,13000,4038,0,
03831,all,1124,13000,4038,0,
00106,all,1123,13000,4038,0,
02321,all,1123,13000,4038,0,9408
UG31-0004-P,all,1123,13000,4038,0,
UG31-0005-P,all,1123,13000,4038,0,
01350,all,604,13000,4038,0,1
UG31-0006-P,all,1123,13000,4039,0,
01987,all,1122,13000,4039,0,1153
00526,all,1121,13000,4039,0,
01044,all,1121,13000,4039,0,
UG22-1759-S,all,1121,13000,4039,0,
01741,all,1120,13000,4039,0,2538
01778,all,1120,13000,4039,0,
02651,all,1120,13000,4039,0,5603
02025,all,1120,13000,4039,0,880
00277,all,1120,13000,4039,0,286
00278,all,1120,13000,4039,0,162
01124,all,636,13000,4039,0,120
00280,all,1120,13000,4040,0,107
00942,all,1120,13000,4040,0,1406
00944,all,1120,13000,4040,0,87
00941,all,1120,13000,4040,0,
01669,all,1120,13000,4040,0,3730
01323,all,1120,13000,4040,0,7
03914,all,1120,13000,4040,0,
02202,all,1120,13000,4040,0,3174
UB23-0164-P,all,1120,13000,4040,0,42
00507,all,1120,13000,4040,0,78
01802,all,1120,13000,4040,0,325
02779,all,644,13000,4040,0,2611
03757,all,1119,13000,4041,0,758
02978,all,1119,13000,4041,0,25
04993,all,1119,13000,4041,0,11
04994,all,1119,13000,4041,0,101
02461,all,1119,13000,4041,0,765
04980,all,1119,13000,4041,0,3
00715,all,1119,13000,4041,0,1611
01883,all,1119,13000,4041,0,230
01120,all,1119,13000,4041,0,120
00059,all,1119,13000,4041,0,
03632,all,1119,13000,4041,0,100
00730,all,655,13000,4041,0,5750
03631,all,1119,13000,4042,0,245
03630,all,1119,13000,4042,0,112
02375,all,1119,13000,4042,0,
02670,all,1119,13000,4042,0,1829
04456,all,1119,13000,4042,0,108
02628,all,1119,13000,4042,0,
00153,all,1119,13000,4042,0,1918
00151,all,1119,13000,4042,0,15
00152,all,1119,13000,4042,0,1918
00149,all,1119,13000,4042,0,4515
00150,all,1119,13000,4042,0,137
01804,all,655,13000,4042,0,325
01207,all,1119,13000,4043,0,5156
01725,all,1119,13000,4043,0,5145
01721,all,1119,13000,4043,0,
00700,all,1119,13000,4043,0,2203
00817,all,1119,13000,4043,0,2
01939,all,1119,13000,4043,0,1850
00117,all,1119,13000,4043,0,
00126,all,1119,13000,4043,0,
03024,all,1119,13000,4043,0,596
03033,all,1119,13000,4043,0,792
00773,all,1119,13000,4043,0,6488
01805,all,655,13000,4043,0,325
