ItemNumber,NestID,Length_mm,AssignedBeam_mm,BeamIndex,WasteOnBeam_mm,OldWaste_mm
UB21-0249-P,all,1987,6000,6640,28,
00244,all,1987,6000,6641,30,4807
UD21-2442-P,all,1987,6000,6641,30,
04023,all,1987,6000,6641,30,
04152,all,1986,6000,6642,33,2
04148,all,1986,6000,6642,33,
04150,all,1986,6000,6642,33,
00879,all,1986,6000,6643,33,10756
00440,all,1986,6000,6643,33,129
UB21-0042-S,all,1986,6000,6643,33,
UA12-0128-S,all,1986,6000,6644,33,
02285,all,1986,6000,6644,33,2297
UA10-0008-P,all,1986,6000,6644,33,1088
UA10-0015-S,all,1986,6000,6645,35,1088
05414,all,1985,6000,6645,35,95
00070,all,1985,6000,6645,35,4
00348,all,1985,6000,6646,36,536
00009,all,1985,6000,6646,36,3116
00072,all,1985,6000,6646,36,4
01620,all,1985,6000,6647,38,4783
03186,all,1984,6000,6647,38,
01703,all,1984,6000,6647,38,2599
00253,all,1984,6000,6648,39,4807
00378,all,1984,6000,6648,39,834
01095,all,1984,6000,6648,39,40
01464,all,1984,6000,6649,43,228
00433,all,1982,6000,6649,43,
01730,all,1982,6000,6649,43,1
00956,all,1981,6000,6650,48,8594
00233,all,1981,6000,6650,48,149
00261,all,1981,6000,6650,48,1025
02451,all,1980,6000,6651,51,2465
00792,all,1980,6000,6651,51,2651
01919,all,1980,6000,6651,51,2001
00788,all,1979,6000,6652,54,31
UB21-0290-P,all,1979,6000,6652,54,2218
UB21-0355-S,all,1979,6000,6652,54,2218
00131,all,1977,6000,6653,60,
01086,all,1977,6000,6653,60,54
01087,all,1977,6000,6653,60,243
UC12-5905-P,all,1976,6000,6654,0,197
01993,all,1975,6000,6654,0,4020
00109,all,1975,6000,6654,0,
01745,all,62,6000,6654,0,39
00125,all,1975,6000,6655,66,
03863,all,1975,6000,6655,66,4007
00176,all,1975,6000,6655,66,6018
01620,all,1974,6000,6656,70,4783
00090,all,1974,6000,6656,70,11
UA10-0014-S,all,1973,6000,6656,70,1088
00228,all,1972,6000,6657,81,27
00331,all,1969,6000,6657,81,375
00325,all,1969,6000,6657,81,17
00336,all,1969,6000,6658,84,506
00341,all,1969,6000,6658,84,106
UB21-0265-P,all,1969,6000,6658,84,
01511,all,1967,6000,6659,90,2
00206,all,1967,6000,6659,90,1
03243,all,1967,6000,6659,90,2
03241,all,1967,6000,6660,0,3906
01727,all,1966,6000,6660,0,1
UA21-0023-P,all,1963,6000,6660,0,7
01844,all,92,6000,6660,0,
01769,all,1962,6000,6661,2,183
00647,all,1962,6000,6661,2,101
00749,all,1962,6000,6661,2,695
00158,all,100,6000,6661,2,2
01165,all,1962,6000,6662,2,765
01767,all,1962,6000,6662,2,
00390,all,1962,6000,6662,2,1
00245,all,100,6000,6662,2,
02119,all,1961,6000,6663,0,2827
00357,all,1960,6000,6663,0,8
01980,all,1960,6000,6663,0,60
00155,all,107,6000,6663,0,137
01638,all,1960,6000,6664,0,
00663,all,1960,6000,6664,0,861
00171,all,1960,6000,6664,0,2
02564,all,108,6000,6664,0,7
02201,all,1959,6000,6665,0,101
UA10-0010-P,all,1959,6000,6665,0,1088
UA10-0013-S,all,1959,6000,6665,0,1088
03575,all,111,6000,6665,0,
00795,all,1955,6000,6666,128,5773
03851,all,1954,6000,6666,128,
00931,all,1954,6000,6666,128,1
01970,all,1954,6000,6667,129,5284
00932,all,1954,6000,6667,129,834
04005,all,1954,6000,6667,129,1530
01062,all,1954,6000,6668,0,
02534,all,1950,6000,6668,0,2
02535,all,1950,6000,6668,0,377
03424,all,134,6000,6668,0,9
00146,all,1950,6000,6669,0,1918
00633,all,1950,6000,6669,0,2
00252,all,1950,6000,6669,0,8289
00850,all,138,6000,6669,0,39
04178,all,1947,6000,6670,0,993
00615,all,1946,6000,6670,0,64
UD31-0047-S,all,1945,6000,6670,0,8
03298,all,150,6000,6670,0,2651
UD31-0014-P,all,1945,6000,6671,0,20
00813,all,1945,6000,6671,0,1726
00812,all,1945,6000,6671,0,5773
03214,all,153,6000,6671,0,
00067,all,1939,6000,6672,0,2
UB14-0863-S,all,1938,6000,6672,0,14
00980,all,1938,6000,6672,0,183
02252,all,173,6000,6672,0,137
00978,all,1938,6000,6673,0,183
00471,all,1937,6000,6673,0,129
03679,all,1937,6000,6673,0,
02027,all,176,6000,6673,0,1379
04987,all,1933,6000,6674,0,
03661,all,1933,6000,6674,0,78
00186,all,1932,6000,6674,0,3548
02654,all,190,6000,6674,0,1241
02232,all,1931,6000,6675,0,1
00707,all,1930,6000,6675,0,57
00710,all,1930,6000,6675,0,65
01884,all,197,6000,6675,0,584
02875,all,1930,6000,6676,0,
03096,all,1930,6000,6676,0,2991
UA25-0062-P,all,1930,6000,6676,0,6
03690,all,198,6000,6676,0,
UA25-1879-S,all,1930,6000,6677,0,6
00661,all,1928,6000,6677,0,765
00461,all,1928,6000,6677,0,2
04300,all,202,6000,6677,0,4775
00459,all,1928,6000,6678,0,5496
00106,all,1928,6000,6678,0,
02147,all,1928,6000,6678,0,6248
04253,all,204,6000,6678,0,28
02150,all,1928,6000,6679,0,25
02152,all,1928,6000,6679,0,
03663,all,1928,6000,6679,0,2
02158,all,204,6000,6679,0,2851
01372,all,1927,6000,6680,0,2356
00034,all,1925,6000,6680,0,2385
00035,all,1925,6000,6680,0,2385
04949,all,211,6000,6680,0,
00036,all,1925,6000,6681,0,825
01766,all,1925,6000,6681,0,2568
00030,all,1925,6000,6681,0,2397
03582,all,213,6000,6681,0,40
00027,all,1925,6000,6682,0,27
00028,all,1925,6000,6682,0,
01172,all,1925,6000,6682,0,2105
01305,all,213,6000,6682,0,235
00154,all,1925,6000,6683,1,10
00155,all,1925,6000,6683,1,137
00153,all,1925,6000,6683,1,1918
04983,all,212,6000,6683,1,
00152,all,1925,6000,6684,1,1918
01165,all,1925,6000,6684,1,765
00906,all,1925,6000,6684,1,722
04984,all,212,6000,6684,1,
00907,all,1925,6000,6685,1,1889
00905,all,1925,6000,6685,1,2474
00902,all,1925,6000,6685,1,1490
04985,all,212,6000,6685,1,
00327,all,1925,6000,6686,0,458
UG22-0030-P,all,1923,6000,6686,0,999
02246,all,1923,6000,6686,0,30
00492,all,217,6000,6686,0,765
02719,all,1922,6000,6687,0,
02303,all,1921,6000,6687,0,4303
02292,all,1921,6000,6687,0,
03434,all,224,6000,6687,0,4595
03657,all,1921,6000,6688,0,247
03659,all,1921,6000,6688,0,247
03253,all,1920,6000,6688,0,149
02499,all,226,6000,6688,0,8289
01837,all,1920,6000,6689,0,
01838,all,1920,6000,6689,0,13
01719,all,1918,6000,6689,0,1349
02135,all,230,6000,6689,0,2827
01280,all,1918,6000,6690,0,
01319,all,1918,6000,6690,0,7
01720,all,1918,6000,6690,0,1349
04744,all,234,6000,6690,0,251
01275,all,1918,6000,6691,0,6639
00156,all,1917,6000,6691,0,1990
03931,all,1916,6000,6691,0,3496
04280,all,237,6000,6691,0,
03933,all,1916,6000,6692,0,
03925,all,1916,6000,6692,0,
00582,all,1916,6000,6692,0,
01886,all,240,6000,6692,0,861
00566,all,1916,6000,6693,0,
00568,all,1916,6000,6693,0,
00292,all,1916,6000,6693,0,6903
01618,all,240,6000,6693,0,
00561,all,1916,6000,6694,0,
00562,all,1916,6000,6694,0,45
00565,all,1916,6000,6694,0,
01836,all,240,6000,6694,0,
00293,all,1916,6000,6695,0,765
00290,all,1916,6000,6695,0,6903
00291,all,1916,6000,6695,0,4
01619,all,240,6000,6695,0,
00267,all,1916,6000,6696,0,555
00269,all,1916,6000,6696,0,2924
02921,all,1916,6000,6696,0,3829
05160,all,240,6000,6696,0,4356
UA25-0014-S,all,1914,6000,6697,0,6
00827,all,1913,6000,6697,0,481
00021,all,1913,6000,6697,0,2621
01067,all,248,6000,6697,0,2873
00159,all,1913,6000,6698,0,958
00144,all,1913,6000,6698,0,1153
UD12-0119-S,all,1913,6000,6698,0,4950
05034,all,249,6000,6698,0,11
00216,all,1912,6000,6699,0,
00233,all,1912,6000,6699,0,149
00459,all,1912,6000,6699,0,5496
01992,all,252,6000,6699,0,4020
00392,all,1912,6000,6700,0,117
03655,all,1911,6000,6700,0,247
00671,all,1910,6000,6700,0,99
02386,all,255,6000,6700,0,9548
00551,all,1910,6000,6701,0,
00548,all,1910,6000,6701,0,2217
00549,all,1910,6000,6701,0,
04434,all,258,6000,6701,0,108
00257,all,1910,6000,6702,0,18
00110,all,1910,6000,6702,0,7426
00545,all,1910,6000,6702,0,11
01626,all,258,6000,6702,0,1
00115,all,1910,6000,6703,0,
00111,all,1910,6000,6703,0,3941
01150,all,1909,6000,6703,0,
04124,all,259,6000,6703,0,
UB21-0634-P,all,1909,6000,6704,0,2
00223,all,1908,6000,6704,0,21
00919,all,1905,6000,6704,0,2
03863,all,266,6000,6704,0,4007
04269,all,1904,6000,6705,0,9
00082,all,1904,6000,6705,0,2658
02616,all,1902,6000,6705,0,1
01616,all,278,6000,6705,0,
02237,all,1902,6000,6706,0,4098
05705,all,1901,6000,6706,0,
03612,all,1901,6000,6706,0,
04032,all,284,6000,6706,0,
01864,all,1901,6000,6707,0,1313
UA11-3436-P,all,1901,6000,6707,0,45
UA11-3437-S,all,1901,6000,6707,0,45
01718,all,285,6000,6707,0,1
01066,all,1900,6000,6708,0,
01483,all,1900,6000,6708,0,
00050,all,1900,6000,6708,0,
02960,all,288,6000,6708,0,
02128,all,1900,6000,6709,0,
03066,all,1900,6000,6709,0,1
02127,all,1900,6000,6709,0,
02959,all,288,6000,6709,0,
01275,all,1900,6000,6710,0,6639
00282,all,1900,6000,6710,0,5199
01133,all,1900,6000,6710,0,4887
04350,all,288,6000,6710,0,
03058,all,1900,6000,6711,0,1683
00775,all,1900,6000,6711,0,
UE21-0022-S,all,1900,6000,6711,0,36
00670,all,288,6000,6711,0,
UE21-0023-S,all,1900,6000,6712,0,36
UE21-0024-S,all,1900,6000,6712,0,36
UE21-0025-S,all,1900,6000,6712,0,36
02629,all,288,6000,6712,0,
UE21-0027-S,all,1900,6000,6713,0,36
UE21-0044-S,all,1900,6000,6713,0,36
UE21-0468-P,all,1900,6000,6713,0,916
02395,all,288,6000,6713,0,12
UE21-0467-P,all,1900,6000,6714,0,916
UE21-0006-P,all,1900,6000,6714,0,1072
UE21-0009-P,all,1900,6000,6714,0,1072
01558,all,288,6000,6714,0,
UE21-0005-P,all,1900,6000,6715,0,1164
UE21-0004-P,all,1900,6000,6715,0,1164
03987,all,1900,6000,6715,0,9
00694,all,288,6000,6715,0,713
UG11-0080-P,all,1900,6000,6716,0,5332
UG11-0104-S,all,1900,6000,6716,0,5332
03649,all,1900,6000,6716,0,2
01527,all,288,6000,6716,0,101
01671,all,1898,6000,6717,0,
00788,all,1898,6000,6717,0,31
00193,all,1897,6000,6717,0,803
03086,all,295,6000,6717,0,
00384,all,1897,6000,6718,0,
00228,all,1897,6000,6718,0,27
00358,all,1897,6000,6718,0,
02285,all,297,6000,6718,0,2297
00160,all,1897,6000,6719,0,2366
00145,all,1897,6000,6719,0,2
00507,all,1897,6000,6719,0,78
01710,all,297,6000,6719,0,2045
00506,all,1897,6000,6720,0,
UG22-1151-P,all,1871,6000,6720,0,17
UG22-1155-P,all,1871,6000,6720,0,17
03967,all,349,6000,6720,0,
UG22-1114-P,all,1871,6000,6721,0,47
00200,all,1871,6000,6721,0,
00773,all,1870,6000,6721,0,6488
05760,all,376,6000,6721,0,
00771,all,1870,6000,6722,0,2366
00249,all,1870,6000,6722,0,10
00563,all,1870,6000,6722,0,101
01496,all,378,6000,6722,0,128
02240,all,1870,6000,6723,0,3684
02245,all,1870,6000,6723,0,
02485,all,1870,6000,6723,0,
04338,all,378,6000,6723,0,39
00476,all,1868,6000,6724,0,117
00405,all,1866,6000,6724,0,1
00362,all,1866,6000,6724,0,
05719,all,388,6000,6724,0,11616
04181,all,1866,6000,6725,0,159
04180,all,1866,6000,6725,0,993
01422,all,1866,6000,6725,0,5750
01560,all,390,6000,6725,0,1708
00095,all,1866,6000,6726,0,1850
01868,all,1865,6000,6726,0,94
02077,all,1861,6000,6726,0,
02917,all,396,6000,6726,0,2054
00617,all,1861,6000,6727,0,3371
00438,all,1861,6000,6727,0,107
03851,all,1861,6000,6727,0,
02329,all,405,6000,6727,0,2
00693,all,1861,6000,6728,0,220
02980,all,1861,6000,6728,0,13
02979,all,1861,6000,6728,0,25
02328,all,405,6000,6728,0,
01872,all,1861,6000,6729,0,94
00659,all,1860,6000,6729,0,2736
UG31-0280-P,all,1860,6000,6729,0,3309
01636,all,407,6000,6729,0,1777
00383,all,1859,6000,6730,0,1
00382,all,1859,6000,6730,0,4156
02568,all,1858,6000,6730,0,1677
05163,all,412,6000,6730,0,18
00770,all,1858,6000,6731,0,426
02142,all,1858,6000,6731,0,426
02182,all,1858,6000,6731,0,426
03277,all,414,6000,6731,0,2494
00762,all,1857,6000,6732,0,1650
00780,all,1857,6000,6732,0,1498
01867,all,1857,6000,6732,0,107
00521,all,417,6000,6732,0,504
00517,all,1855,6000,6733,0,776
01642,all,1855,6000,6733,0,
UG32-0019-S,all,1855,6000,6733,0,17
00152,all,423,6000,6733,0,1918
UG31-0029-P,all,1855,6000,6734,0,1687
00200,all,1854,6000,6734,0,
00766,all,1854,6000,6734,0,8061
00618,all,425,6000,6734,0,3291
01880,all,1853,6000,6735,0,2229
01870,all,1853,6000,6735,0,24
01296,all,1853,6000,6735,0,1644
04802,all,429,6000,6735,0,
01043,all,1852,6000,6736,0,272
01123,all,1852,6000,6736,0,272
01863,all,1850,6000,6736,0,3174
00198,all,434,6000,6736,0,
00794,all,1850,6000,6737,0,5773
02973,all,1850,6000,6737,0,500
02974,all,1850,6000,6737,0,91
00016,all,438,6000,6737,0,
00149,all,1828,6000,6738,0,4515
UA24-2328-P,all,1828,6000,6738,0,
UA24-2332-S,all,1828,6000,6738,0,11
01690,all,504,6000,6738,0,1696
02147,all,1825,6000,6739,0,6248
01862,all,1825,6000,6739,0,118
UA25-0348-P,all,1825,6000,6739,0,
04126,all,513,6000,6739,0,272
00435,all,1824,6000,6740,0,332
00024,all,1824,6000,6740,0,2439
00945,all,1824,6000,6740,0,1406
03660,all,516,6000,6740,0,
00354,all,1824,6000,6741,0,190
00171,all,1824,6000,6741,0,2
00870,all,1824,6000,6741,0,616
03226,all,516,6000,6741,0,4042
00116,all,1823,6000,6742,0,104
00122,all,1823,6000,6742,0,220
00123,all,1823,6000,6742,0,3016
04492,all,519,6000,6742,0,1916
00211,all,1823,6000,6743,0,38
01356,all,1823,6000,6743,0,6485
01682,all,1823,6000,6743,0,546
04497,all,519,6000,6743,0,
01431,all,1821,6000,6744,0,1
02378,all,1821,6000,6744,0,
00919,all,1821,6000,6744,0,2
01297,all,525,6000,6744,0,3
00669,all,1821,6000,6745,0,765
00059,all,1820,6000,6745,0,
00993,all,1820,6000,6745,0,2393
04135,all,527,6000,6745,0,13
01100,all,1820,6000,6746,0,233
00678,all,1819,6000,6746,0,
UC21-0565-P,all,1818,6000,6746,0,431
02029,all,531,6000,6746,0,4
UC21-0596-S,all,1818,6000,6747,0,1289
02035,all,1816,6000,6747,0,4151
UB23-0813-P,all,1816,6000,6747,0,311
03341,all,538,6000,6747,0,94
00004,all,1811,6000,6748,0,617
00228,all,1810,6000,6748,0,27
00325,all,1810,6000,6748,0,17
03560,all,557,6000,6748,0,
00470,all,1810,6000,6749,0,7671
02474,all,1810,6000,6749,0,21
00331,all,1809,6000,6749,0,375
01888,all,559,6000,6749,0,
00217,all,1809,6000,6750,0,107
00008,all,1809,6000,6750,0,2896
00216,all,1809,6000,6750,0,
02128,all,561,6000,6750,0,
00983,all,1809,6000,6751,0,2132
01278,all,1808,6000,6751,0,2866
00122,all,1807,6000,6751,0,220
00586,all,564,6000,6751,0,7
00695,all,1807,6000,6752,0,220
00772,all,1805,6000,6752,0,
01064,all,1805,6000,6752,0,
02257,all,571,6000,6752,0,
01063,all,1805,6000,6753,0,184
02451,all,1805,6000,6753,0,2465
00281,all,1804,6000,6753,0,9
03151,all,574,6000,6753,0,
00774,all,1804,6000,6754,0,
03128,all,1803,6000,6754,0,6601
03129,all,1803,6000,6754,0,4073
02375,all,578,6000,6754,0,
00067,all,1803,6000,6755,0,2
00075,all,1803,6000,6755,0,2658
02046,all,1803,6000,6755,0,2195
01967,all,579,6000,6755,0,5201
02528,all,1803,6000,6756,0,164
01082,all,1803,6000,6756,0,243
01081,all,1803,6000,6756,0,3513
00657,all,579,6000,6756,0,
00255,all,1802,6000,6757,0,48
UD31-1003-S,all,1802,6000,6757,0,50
00140,all,1801,6000,6757,0,266
00493,all,583,6000,6757,0,2635
01060,all,1800,6000,6758,0,
00125,all,1800,6000,6758,0,
00374,all,1800,6000,6758,0,4151
02141,all,588,6000,6758,0,3333
01409,all,1800,6000,6759,0,
01379,all,1800,6000,6759,0,7
02976,all,1800,6000,6759,0,5
03093,all,588,6000,6759,0,
01907,all,1800,6000,6760,0,332
01906,all,1800,6000,6760,0,
03716,all,1800,6000,6760,0,
03108,all,588,6000,6760,0,1898
00584,all,1798,6000,6761,0,11202
00318,all,1797,6000,6761,0,5
00103,all,1796,6000,6761,0,6822
01888,all,597,6000,6761,0,
UG32-1077-S,all,1796,6000,6762,0,17
UG32-1553-S,all,1796,6000,6762,0,17
00623,all,1796,6000,6762,0,1526
03385,all,600,6000,6762,0,
UA23-0483-P,all,1795,6000,6763,0,1803
UA23-0486-S,all,1795,6000,6763,0,1803
03232,all,1791,6000,6763,0,155
00491,all,607,6000,6763,0,765
UD11-1110-P,all,1791,6000,6764,0,223
01526,all,1791,6000,6764,0,4877
00030,all,1790,6000,6764,0,2397
02760,all,616,6000,6764,0,9
01994,all,1790,6000,6765,0,4020
02598,all,1790,6000,6765,0,18
UA04-0763-S,all,1790,6000,6765,0,
01789,all,618,6000,6765,0,
UA04-0764-P,all,1790,6000,6766,0,
00231,all,1789,6000,6766,0,
00355,all,1789,6000,6766,0,84
00041,all,620,6000,6766,0,26
01860,all,1789,6000,6767,0,107
01641,all,1789,6000,6767,0,4
UB21-0262-P,all,1789,6000,6767,0,150
02794,all,621,6000,6767,0,
00665,all,1788,6000,6768,0,44
00094,all,1788,6000,6768,0,3124
00095,all,1788,6000,6768,0,1850
03384,all,624,6000,6768,0,
00412,all,1788,6000,6769,0,
00417,all,1788,6000,6769,0,2549
00045,all,1788,6000,6769,0,825
04741,all,624,6000,6769,0,
00405,all,1788,6000,6770,0,1
02502,all,1787,6000,6770,0,4213
00918,all,1786,6000,6770,0,6466
00691,all,627,6000,6770,0,1
00281,all,1784,6000,6771,0,9
00283,all,1784,6000,6771,0,6649
00246,all,1784,6000,6771,0,
01124,all,636,6000,6771,0,120
00491,all,1784,6000,6772,0,765
00467,all,1784,6000,6772,0,2317
UC21-0593-S,all,1783,6000,6772,0,
00218,all,637,6000,6772,0,2573
02576,all,1780,6000,6773,0,291
02587,all,1780,6000,6773,0,1095
00639,all,1779,6000,6773,0,101
00524,all,649,6000,6773,0,1954
01554,all,1779,6000,6774,0,5
01573,all,1779,6000,6774,0,
01008,all,1779,6000,6774,0,9
01301,all,651,6000,6774,0,1055
00794,all,1779,6000,6775,0,5773
00153,all,1778,6000,6775,0,1918
00151,all,1778,6000,6775,0,15
02460,all,653,6000,6775,0,765
00152,all,1778,6000,6776,0,1918
00346,all,1776,6000,6776,0,536
00353,all,1776,6000,6776,0,
00548,all,658,6000,6776,0,2217
00349,all,1776,6000,6777,0,4151
01639,all,1776,6000,6777,0,3782
00352,all,1775,6000,6777,0,190
01921,all,661,6000,6777,0,2398
01106,all,1775,6000,6778,0,2114
01635,all,1775,6000,6778,0,
01638,all,1775,6000,6778,0,
02076,all,663,6000,6778,0,3
01637,all,1775,6000,6779,0,
01636,all,1775,6000,6779,0,1777
01634,all,1775,6000,6779,0,5
02756,all,663,6000,6779,0,6538
01633,all,1775,6000,6780,0,1
00147,all,1775,6000,6780,0,7278
00280,all,1775,6000,6780,0,107
02663,all,663,6000,6780,0,9
00498,all,1775,6000,6781,0,4989
00277,all,1774,6000,6781,0,286
00347,all,1774,6000,6781,0,
00445,all,665,6000,6781,0,
00276,all,1774,6000,6782,0,
01631,all,1774,6000,6782,0,
01632,all,1774,6000,6782,0,12
02190,all,666,6000,6782,0,5968
01399,all,1774,6000,6783,0,1914
01630,all,1773,6000,6783,0,4521
01627,all,1773,6000,6783,0,6404
00563,all,668,6000,6783,0,101
01628,all,1773,6000,6784,0,2
00344,all,1773,6000,6784,0,746
01629,all,1773,6000,6784,0,
00367,all,669,6000,6784,0,
00786,all,1773,6000,6785,0,17
02848,all,1773,6000,6785,0,2
02984,all,1773,6000,6785,0,4793
03003,all,669,6000,6785,0,4326
00459,all,1772,6000,6786,0,5496
00433,all,1772,6000,6786,0,
01281,all,1772,6000,6786,0,7400
01939,all,672,6000,6786,0,1850
02456,all,1772,6000,6787,0,2848
01853,all,1772,6000,6787,0,5071
01855,all,1772,6000,6787,0,8
01938,all,672,6000,6787,0,2
01851,all,1772,6000,6788,0,5071
01852,all,1772,6000,6788,0,
00379,all,1771,6000,6788,0,
00351,all,673,6000,6788,0,7080
00183,all,1771,6000,6789,0,4744
UG21-0020-P,all,1771,6000,6789,0,267
UG21-0028-S,all,1771,6000,6789,0,10254
00563,all,675,6000,6789,0,101
00253,all,1770,6000,6790,0,4807
00252,all,1770,6000,6790,0,8289
03133,all,1770,6000,6790,0,
02082,all,678,6000,6790,0,
00484,all,1767,6000,6791,0,
00485,all,1767,6000,6791,0,2355
00573,all,1767,6000,6791,0,
00879,all,687,6000,6791,0,10756
00145,all,1767,6000,6792,0,2
00264,all,1766,6000,6792,0,48
00272,all,1766,6000,6792,0,489
01994,all,689,6000,6792,0,4020
00142,all,1766,6000,6793,0,1000
03095,all,1763,6000,6793,0,11237
00784,all,1763,6000,6793,0,4858
01687,all,696,6000,6793,0,110
02127,all,1762,6000,6794,0,
02129,all,1762,6000,6794,0,10236
01365,all,1762,6000,6794,0,5
01718,all,702,6000,6794,0,1
00021,all,1762,6000,6795,0,2621
00019,all,1762,6000,6795,0,4481
00020,all,1762,6000,6795,0,2820
05190,all,702,6000,6795,0,664
UA11-1010-P,all,1760,6000,6796,0,45
02141,all,1757,6000,6796,0,3333
00180,all,1757,6000,6796,0,108
00328,all,714,6000,6796,0,84
00037,all,1756,6000,6797,0,2014
01441,all,1756,6000,6797,0,1
00379,all,1755,6000,6797,0,
02254,all,721,6000,6797,0,3917
00488,all,1755,6000,6798,0,765
00483,all,1755,6000,6798,0,
01302,all,1755,6000,6798,0,1055
00248,all,723,6000,6798,0,44
UA04-0765-S,all,1755,6000,6799,0,
UA11-3433-P,all,1755,6000,6799,0,45
UA11-1131-S,all,1755,6000,6799,0,849
03612,all,723,6000,6799,0,
00004,all,1754,6000,6800,0,617
01134,all,1754,6000,6800,0,6246
01133,all,1754,6000,6800,0,4887
03179,all,726,6000,6800,0,
01733,all,1754,6000,6801,0,601
02052,all,1754,6000,6801,0,
00520,all,1754,6000,6801,0,818
02052,all,726,6000,6801,0,
00242,all,1754,6000,6802,0,818
02910,all,1754,6000,6802,0,7
01653,all,1753,6000,6802,0,23
01884,all,727,6000,6802,0,584
00460,all,1753,6000,6803,0,37
01883,all,1753,6000,6803,0,230
01603,all,1753,6000,6803,0,
03841,all,729,6000,6803,0,5527
00369,all,1753,6000,6804,0,
00370,all,1753,6000,6804,0,8
00374,all,1753,6000,6804,0,4151
UB24-0349-S,all,729,6000,6804,0,688
00835,all,1753,6000,6805,0,2752
00366,all,1753,6000,6805,0,8
UA04-0043-S,all,1753,6000,6805,0,
UB24-0154-S,all,729,6000,6805,0,1512
00145,all,1750,6000,6806,0,2
00146,all,1750,6000,6806,0,1918
00405,all,1750,6000,6806,0,1
02468,all,738,6000,6806,0,1668
00281,all,1750,6000,6807,0,9
UC21-0102-S,all,1750,6000,6807,0,
00125,all,1749,6000,6807,0,
02843,all,739,6000,6807,0,
01921,all,1749,6000,6808,0,2398
01920,all,1749,6000,6808,0,20
01919,all,1749,6000,6808,0,2001
00424,all,741,6000,6808,0,
02228,all,1749,6000,6809,0,3313
01918,all,1749,6000,6809,0,
00874,all,1747,6000,6809,0,584
01355,all,743,6000,6809,0,84
00056,all,1747,6000,6810,0,60
00075,all,1747,6000,6810,0,2658
00216,all,1747,6000,6810,0,
01035,all,747,6000,6810,0,2
00209,all,1747,6000,6811,0,1
00361,all,1746,6000,6811,0,803
00915,all,1746,6000,6811,0,7
04060,all,749,6000,6811,0,
01426,all,1746,6000,6812,0,
01955,all,1746,6000,6812,0,4582
UD21-0402-P,all,1746,6000,6812,0,
03918,all,750,6000,6812,0,
UD21-0466-S,all,1746,6000,6813,0,
00121,all,1746,6000,6813,0,622
01259,all,1746,6000,6813,0,2528
03916,all,750,6000,6813,0,1985
01302,all,1745,6000,6814,0,1055
00651,all,1745,6000,6814,0,99
02768,all,1745,6000,6814,0,
01454,all,753,6000,6814,0,
00378,all,1743,6000,6815,0,834
01983,all,1743,6000,6815,0,
00420,all,1743,6000,6815,0,2436
01909,all,759,6000,6815,0,230
00880,all,1743,6000,6816,0,29
01655,all,1743,6000,6816,0,23
00066,all,1742,6000,6816,0,2
00787,all,760,6000,6816,0,
00003,all,1742,6000,6817,0,26
00463,all,1736,6000,6817,0,129
00563,all,1736,6000,6817,0,101
03538,all,774,6000,6817,0,
00569,all,1736,6000,6818,0,
00299,all,1736,6000,6818,0,220
00270,all,1736,6000,6818,0,15
00931,all,780,6000,6818,0,1
01870,all,1735,6000,6819,0,24
00261,all,1735,6000,6819,0,1025
00887,all,1735,6000,6819,0,10756
00578,all,783,6000,6819,0,7671
00381,all,1735,6000,6820,0,
00378,all,1735,6000,6820,0,834
02980,all,1735,6000,6820,0,13
00500,all,783,6000,6820,0,
00437,all,1734,6000,6821,0,765
00476,all,1734,6000,6821,0,117
02257,all,1734,6000,6821,0,
00443,all,786,6000,6821,0,
02253,all,1734,6000,6822,0,731
01975,all,1734,6000,6822,0,1
02658,all,1734,6000,6822,0,1
00440,all,786,6000,6822,0,129
00197,all,1733,6000,6823,0,901
UD31-0056-S,all,1733,6000,6823,0,41
UD31-0025-P,all,1733,6000,6823,0,50
02579,all,789,6000,6823,0,3489
00324,all,1733,6000,6824,0,22
UA11-3439-P,all,1733,6000,6824,0,849
UA11-3441-S,all,1733,6000,6824,0,849
02580,all,789,6000,6824,0,3489
00411,all,1732,6000,6825,0,
00254,all,1732,6000,6825,0,1025
00251,all,1732,6000,6825,0,48
04371,all,792,6000,6825,0,
01463,all,1732,6000,6826,0,3170
00146,all,1732,6000,6826,0,1918
00275,all,1730,6000,6826,0,
03114,all,794,6000,6826,0,1
00271,all,1730,6000,6827,0,3095
00267,all,1730,6000,6827,0,555
00270,all,1730,6000,6827,0,15
01288,all,798,6000,6827,0,13
00266,all,1730,6000,6828,0,558
00475,all,1730,6000,6828,0,117
02466,all,1730,6000,6828,0,2465
05605,all,798,6000,6828,0,251
00074,all,1730,6000,6829,0,2658
01274,all,1730,6000,6829,0,2276
00071,all,1728,6000,6829,0,4
02161,all,800,6000,6829,0,3149
UD31-0060-S,all,1728,6000,6830,0,50
UD31-0029-P,all,1728,6000,6830,0,896
00133,all,1726,6000,6830,0,2168
02965,all,806,6000,6830,0,25
00857,all,1726,6000,6831,0,
00408,all,1726,6000,6831,0,2550
05052,all,1726,6000,6831,0,90
01646,all,810,6000,6831,0,12
00148,all,1726,6000,6832,0,2528
03063,all,1726,6000,6832,0,2548
03064,all,1726,6000,6832,0,2548
01945,all,810,6000,6832,0,3116
01702,all,1725,6000,6833,0,2045
01216,all,1725,6000,6833,0,1714
00121,all,1725,6000,6833,0,622
00141,all,813,6000,6833,0,1000
01209,all,1725,6000,6834,1,712
