ItemNumber,NestID,Length_mm,AssignedBeam_mm,BeamIndex,WasteOnBeam_mm,OldWaste_mm
UA04-0041-S,all,8277,13000,961,3,4723
04821,all,4720,13000,961,3,1280
UA04-0118-P,all,8276,13000,962,3,4724
04817,all,4721,13000,962,3,1279
UA04-0120-S,all,8276,13000,963,5,4724
01033,all,4719,13000,963,5,
00066,all,8275,13000,964,20,2
00096,all,4705,13000,964,20,1135
00045,all,8269,13000,965,6,825
00046,all,4725,13000,965,6,6449
00577,all,8257,13000,966,8,9153
00223,all,4735,13000,966,8,21
00086,all,8247,13000,967,3,4744
01110,all,4750,13000,967,3,9
00033,all,8244,13000,968,3,825
UB24-0074-P,all,4753,13000,968,3,3
01618,all,8244,13000,969,3,
UB24-0344-S,all,4753,13000,969,3,8247
01669,all,8244,13000,970,5,464
01109,all,4751,13000,970,5,10325
00029,all,8237,13000,971,3,2398
01571,all,4760,13000,971,3,5239
00036,all,8237,13000,972,4,825
00486,all,4759,13000,972,4,2355
00038,all,8237,13000,973,4,2006
UC21-0626-P,all,4759,13000,973,4,
UB11-0122-S,all,8232,13000,974,3,3868
00131,all,4765,13000,974,3,
00155,all,8217,13000,975,8,137
01953,all,4775,13000,975,8,1218
UC11-0020-P,all,8213,13000,976,12,2891
02860,all,4775,13000,976,12,
UC11-0019-P,all,8212,13000,977,13,4788
02950,all,4775,13000,977,13,29
00300,all,8211,13000,978,25,220
00322,all,4764,13000,978,25,1236
00302,all,8211,13000,979,25,732
00323,all,4764,13000,979,25,2398
00306,all,8211,13000,980,39,732
01111,all,4750,13000,980,39,9
00307,all,8211,13000,981,39,220
01112,all,4750,13000,981,39,2348
00017,all,8155,13000,982,4,4
01034,all,4841,13000,982,4,713
00310,all,8150,13000,983,7,
00953,all,4843,13000,983,7,98
00858,all,8128,13000,984,3,6081
00469,all,4869,13000,984,3,129
00131,all,8127,13000,985,4,
00721,all,4869,13000,985,4,3131
01149,all,8125,13000,986,4,2182
00061,all,4871,13000,986,4,
UA23-0006-P,all,8105,13000,987,5,4895
02043,all,4890,13000,987,5,3528
UA23-0012-S,all,8105,13000,988,12,4895
04083,all,4883,13000,988,12,
UA22-0005-P,all,8099,13000,989,4,4901
00060,all,4897,13000,989,4,
00019,all,8079,13000,990,3,4481
03720,all,4918,13000,990,3,
UD11-0005-P,all,8074,13000,991,4,59
UD41-0027-P,all,4922,13000,991,4,
UD11-0037-S,all,8074,13000,992,7,17
01702,all,4919,13000,992,7,2045
UD11-0017-P,all,8070,13000,993,5,7
00032,all,4925,13000,993,5,
UD11-1216-S,all,8070,13000,994,5,2264
00636,all,4925,13000,994,5,481
UD21-0024-P,all,8057,13000,995,9,61
UB11-0027-P,all,4934,13000,995,9,7166
UD21-0039-S,all,8057,13000,996,9,10
UB11-0105-S,all,4934,13000,996,9,6
UB32-0007-P,all,8028,13000,997,7,4972
00353,all,4965,13000,997,7,
UB32-0013-S,all,8028,13000,998,7,4972
00569,all,4965,13000,998,7,
UA11-0015-S,all,8026,13000,999,3,4974
UA04-0160-P,all,4971,13000,999,3,29
UA11-0047-P,all,8026,13000,1000,3,4974
UA04-0162-S,all,4971,13000,1000,3,30
00052,all,8025,13000,1001,10,2646
00571,all,4965,13000,1001,10,4017
UA24-0004-P,all,8022,13000,1002,3,579
00638,all,4975,13000,1002,3,
UA24-0012-S,all,8022,13000,1003,3,667
00875,all,4975,13000,1003,3,1527
UA04-0008-P,all,8000,13000,1004,6,29
00347,all,4994,13000,1004,6,
UA04-0014-S,all,7999,13000,1005,7,5001
00373,all,4994,13000,1005,7,8
UA04-0110-P,all,7999,13000,1006,11,30
UA04-0036-P,all,4990,13000,1006,11,4
UA04-0676-S,all,7998,13000,1007,3,5002
02357,all,4999,13000,1007,3,
00504,all,7975,13000,1008,15,78
01634,all,5010,13000,1008,15,5
00684,all,7975,13000,1009,17,1
00101,all,5008,13000,1009,17,
00685,all,7975,13000,1010,17,765
01176,all,5008,13000,1010,17,3375
00686,all,7975,13000,1011,17,29
01180,all,5008,13000,1011,17,944
00696,all,7975,13000,1012,19,2203
01206,all,5006,13000,1012,19,712
00697,all,7975,13000,1013,20,6449
00090,all,5005,13000,1013,20,11
00698,all,7975,13000,1014,25,
01085,all,5000,13000,1014,25,54
00699,all,7975,13000,1015,36,8636
UA04-0042-S,all,4989,13000,1015,36,
00700,all,7975,13000,1016,42,2203
00754,all,4983,13000,1016,42,
00701,all,7975,13000,1017,48,45
00208,all,4977,13000,1017,48,
02244,all,7975,13000,1018,48,
00209,all,4977,13000,1018,48,1
02249,all,7975,13000,1019,48,3280
00516,all,4977,13000,1019,48,776
02250,all,7975,13000,1020,48,7588
00517,all,4977,13000,1020,48,776
02251,all,7975,13000,1021,60,4716
00572,all,4965,13000,1021,60,
02252,all,7975,13000,1022,61,137
00278,all,4964,13000,1022,61,162
00094,all,7974,13000,1023,3,3124
UB34-0391-P,all,5023,13000,1023,3,2952
02067,all,7974,13000,1024,64,
00102,all,4962,13000,1024,64,8
00369,all,7955,13000,1025,3,
00132,all,5042,13000,1025,3,2169
00532,all,7954,13000,1026,5,190
00891,all,5041,13000,1026,5,1
01095,all,7952,13000,1027,3,40
00014,all,5045,13000,1027,3,198
01096,all,7952,13000,1028,3,4586
00019,all,5045,13000,1028,3,4481
01097,all,7952,13000,1029,3,
00910,all,5045,13000,1029,3,955
01098,all,7952,13000,1030,3,4586
00912,all,5045,13000,1030,3,955
00003,all,7950,13000,1031,4,26
00104,all,5046,13000,1031,4,37
00070,all,7950,13000,1032,4,4
00112,all,5046,13000,1032,4,
00071,all,7950,13000,1033,4,4
00180,all,5046,13000,1033,4,108
00077,all,7950,13000,1034,4,
00182,all,5046,13000,1034,4,14
00196,all,7950,13000,1035,4,479
00188,all,5046,13000,1035,4,648
00197,all,7950,13000,1036,4,901
00189,all,5046,13000,1036,4,68
00204,all,7950,13000,1037,4,5327
00190,all,5046,13000,1037,4,1740
00205,all,7950,13000,1038,5,33
00937,all,5045,13000,1038,5,3316
00210,all,7950,13000,1039,10,1746
01927,all,5040,13000,1039,10,4627
00217,all,7950,13000,1040,12,107
02277,all,5038,13000,1040,12,
00218,all,7950,13000,1041,13,2573
02844,all,5037,13000,1041,13,
00224,all,7950,13000,1042,14,4595
00134,all,5036,13000,1042,14,
00237,all,7950,13000,1043,22,10375
UB34-0008-P,all,5028,13000,1043,22,2945
00243,all,7950,13000,1044,23,577
UB34-0392-S,all,5027,13000,1044,23,2945
00244,all,7950,13000,1045,25,4807
00010,all,5025,13000,1045,25,249
00252,all,7950,13000,1046,25,8289
03140,all,5025,13000,1046,25,
00253,all,7950,13000,1047,25,4807
UB34-0393-S,all,5025,13000,1047,25,2952
00254,all,7950,13000,1048,6,1025
00103,all,4960,13000,1048,6,6822
01546,all,84,13000,1048,6,
00287,all,7950,13000,1049,6,765
00122,all,4960,13000,1049,6,220
01547,all,84,13000,1049,6,1
00290,all,7950,13000,1050,93,6903
01101,all,4957,13000,1050,93,5612
00303,all,7950,13000,1051,6,220
00944,all,4952,13000,1051,6,87
00717,all,92,13000,1051,6,648
00304,all,7950,13000,1052,6,
00107,all,4950,13000,1052,6,7426
02753,all,94,13000,1052,6,3
00305,all,7950,13000,1053,6,220
00111,all,4950,13000,1053,6,3941
02754,all,94,13000,1053,6,100
00319,all,7950,13000,1054,6,5
00112,all,4950,13000,1054,6,
03740,all,94,13000,1054,6,
00320,all,7950,13000,1055,7,29
00113,all,4950,13000,1055,7,
02034,all,93,13000,1055,7,
00324,all,7950,13000,1056,7,22
00114,all,4950,13000,1056,7,505
05413,all,93,13000,1056,7,
00338,all,7950,13000,1057,100,3302
00115,all,4950,13000,1057,100,
00352,all,7950,13000,1058,100,190
00137,all,4950,13000,1058,100,1904
00360,all,7950,13000,1059,100,190
00274,all,4950,13000,1059,100,66
00366,all,7950,13000,1060,100,8
01463,all,4950,13000,1060,100,3170
00368,all,7950,13000,1061,100,
01465,all,4950,13000,1061,100,
00370,all,7950,13000,1062,6,8
00640,all,4925,13000,1062,6,99
01592,all,119,13000,1062,6,5512
00386,all,7950,13000,1063,6,248
01893,all,4919,13000,1063,6,82
04532,all,125,13000,1063,6,
00387,all,7950,13000,1064,6,4156
00102,all,4913,13000,1064,6,8
01746,all,131,13000,1064,6,1950
00388,all,7950,13000,1065,6,
00108,all,4913,13000,1065,6,4595
02502,all,131,13000,1065,6,4213
00389,all,7950,13000,1066,6,
00109,all,4913,13000,1066,6,
03231,all,131,13000,1066,6,
00392,all,7950,13000,1067,6,117
00004,all,4908,13000,1067,6,617
00375,all,136,13000,1067,6,1118
00398,all,7950,13000,1068,6,4547
00091,all,4907,13000,1068,6,25
00262,all,137,13000,1068,6,1410
00403,all,7950,13000,1069,6,10
00019,all,4900,13000,1069,6,4481
01458,all,144,13000,1069,6,834
00405,all,7950,13000,1070,6,1
00092,all,4900,13000,1070,6,240
01460,all,144,13000,1070,6,
00406,all,7950,13000,1071,6,83
00503,all,4900,13000,1071,6,
01462,all,144,13000,1071,6,
00410,all,7950,13000,1072,6,365
00632,all,4900,13000,1072,6,7
01464,all,144,13000,1072,6,228
00412,all,7950,13000,1073,6,
00984,all,4900,13000,1073,6,3691
01564,all,144,13000,1073,6,11856
00413,all,7950,13000,1074,6,
01342,all,4900,13000,1074,6,6
01589,all,144,13000,1074,6,
00515,all,7950,13000,1075,6,84
02856,all,4900,13000,1075,6,1423
01598,all,144,13000,1075,6,2368
00516,all,7950,13000,1076,6,776
02857,all,4900,13000,1076,6,1423
02341,all,144,13000,1076,6,
00517,all,7950,13000,1077,6,776
02724,all,4897,13000,1077,6,570
00115,all,147,13000,1077,6,
00518,all,7950,13000,1078,6,32
00167,all,4895,13000,1078,6,3158
00262,all,149,13000,1078,6,1410
00520,all,7950,13000,1079,6,818
00214,all,4895,13000,1079,6,10381
00281,all,149,13000,1079,6,9
00522,all,7950,13000,1080,6,1625
02001,all,4894,13000,1080,6,1840
00360,all,150,13000,1080,6,190
00523,all,7950,13000,1081,6,1954
00117,all,4875,13000,1081,6,
00451,all,169,13000,1081,6,129
00524,all,7950,13000,1082,6,1954
UF11-0052-S,all,4875,13000,1082,6,3250
00452,all,169,13000,1082,6,913
00525,all,7950,13000,1083,6,4
UF11-0772-S,all,4875,13000,1083,6,3250
01528,all,169,13000,1083,6,4877
00526,all,7950,13000,1084,6,
00367,all,4873,13000,1084,6,
00216,all,171,13000,1084,6,
00528,all,7950,13000,1085,6,
00118,all,4871,13000,1085,6,2172
02252,all,173,13000,1085,6,137
00531,all,7950,13000,1086,6,504
00174,all,4871,13000,1086,6,1990
02376,all,173,13000,1086,6,
00535,all,7950,13000,1087,6,
00176,all,4871,13000,1087,6,6018
02387,all,173,13000,1087,6,9548
00562,all,7950,13000,1088,6,45
00180,all,4871,13000,1088,6,108
03144,all,173,13000,1088,6,2274
00564,all,7950,13000,1089,6,
00182,all,4871,13000,1089,6,14
03145,all,173,13000,1089,6,77
00633,all,7950,13000,1090,6,2
00188,all,4871,13000,1090,6,648
03290,all,173,13000,1090,6,
00645,all,7950,13000,1091,6,4110
00194,all,4871,13000,1091,6,12583
04047,all,173,13000,1091,6,5063
00646,all,7950,13000,1092,6,2276
00195,all,4871,13000,1092,6,73
05526,all,173,13000,1092,6,
00657,all,7950,13000,1093,7,
00224,all,4871,13000,1093,7,4595
00932,all,172,13000,1093,7,834
00658,all,7950,13000,1094,6,2741
00722,all,4869,13000,1094,6,2643
00539,all,175,13000,1094,6,
00662,all,7950,13000,1095,6,37
00940,all,4868,13000,1095,6,22
01579,all,176,13000,1095,6,1
00666,all,7950,13000,1096,6,2092
00172,all,4867,13000,1096,6,1900
00419,all,177,13000,1096,6,2274
00667,all,7950,13000,1097,6,2092
00173,all,4867,13000,1097,6,266
00451,all,177,13000,1097,6,129
00668,all,7950,13000,1098,6,3
UD11-1813-S,all,4867,13000,1098,6,59
00650,all,177,13000,1098,6,3316
00669,all,7950,13000,1099,6,765
UD11-1871-P,all,4867,13000,1099,6,9
00713,all,177,13000,1099,6,8594
00677,all,7950,13000,1100,6,4959
UD11-1878-S,all,4867,13000,1100,6,9
00766,all,177,13000,1100,6,8061
00678,all,7950,13000,1101,6,
UD11-2540-P,all,4867,13000,1101,6,6
00784,all,177,13000,1101,6,4858
00688,all,7950,13000,1102,6,37
00181,all,4863,13000,1102,6,10
00609,all,181,13000,1102,6,64
00702,all,7950,13000,1103,6,8287
00187,all,4863,13000,1103,6,
01284,all,181,13000,1103,6,5594
00859,all,7950,13000,1104,6,1498
00141,all,4862,13000,1104,6,1000
00224,all,182,13000,1104,6,4595
00865,all,7950,13000,1105,6,2552
00142,all,4862,13000,1105,6,1000
00796,all,182,13000,1105,6,237
01009,all,7950,13000,1106,6,292
00143,all,4862,13000,1106,6,110
00869,all,182,13000,1106,6,2768
01010,all,7950,13000,1107,6,1
00343,all,4862,13000,1107,6,16
01125,all,182,13000,1107,6,400
01011,all,7950,13000,1108,6,
00326,all,4858,13000,1108,6,554
00734,all,186,13000,1108,6,
01012,all,7950,13000,1109,6,5682
01459,all,4856,13000,1109,6,5308
00088,all,188,13000,1109,6,11
01013,all,7950,13000,1110,6,2801
01295,all,4853,13000,1110,6,
00280,all,191,13000,1110,6,107
01014,all,7950,13000,1111,6,198
01326,all,4852,13000,1111,6,385
00661,all,192,13000,1111,6,765
01015,all,7950,13000,1112,6,444
01163,all,4850,13000,1112,6,2650
01233,all,194,13000,1112,6,
01016,all,7950,13000,1113,6,10870
01164,all,4850,13000,1113,6,1408
01305,all,194,13000,1113,6,235
01017,all,7950,13000,1114,6,3691
01294,all,4843,13000,1114,6,
00075,all,201,13000,1114,6,2658
01018,all,7950,13000,1115,6,1921
01302,all,4836,13000,1115,6,1055
00080,all,208,13000,1115,6,1532
01019,all,7950,13000,1116,6,553
01432,all,4836,13000,1116,6,
00150,all,208,13000,1116,6,137
01020,all,7950,13000,1117,6,
01130,all,4830,13000,1117,6,8170
00653,all,214,13000,1117,6,12
01037,all,7950,13000,1118,6,5576
01899,all,4828,13000,1118,6,5743
00113,all,216,13000,1118,6,
01060,all,7950,13000,1119,6,1808
01900,all,4828,13000,1119,6,1
01792,all,216,13000,1119,6,562
01061,all,7950,13000,1120,6,
03045,all,4828,13000,1120,6,2528
02277,all,216,13000,1120,6,
01064,all,7950,13000,1121,6,
03047,all,4828,13000,1121,6,4837
02336,all,216,13000,1121,6,185
01065,all,7950,13000,1122,6,4239
03048,all,4828,13000,1122,6,9
03632,all,216,13000,1122,6,100
01066,all,7950,13000,1123,6,
03056,all,4828,13000,1123,6,1683
04375,all,216,13000,1123,6,
01067,all,7950,13000,1124,6,2873
03060,all,4828,13000,1124,6,266
04376,all,216,13000,1124,6,
01070,all,7950,13000,1125,6,396
03061,all,4828,13000,1125,6,429
04878,all,216,13000,1125,6,1982
01071,all,7950,13000,1126,6,17
03063,all,4828,13000,1126,6,2548
04879,all,216,13000,1126,6,
01072,all,7950,13000,1127,6,7510
03064,all,4828,13000,1127,6,2548
04882,all,216,13000,1127,6,
01073,all,7950,13000,1128,6,7510
03067,all,4828,13000,1128,6,96
04884,all,216,13000,1128,6,
01074,all,7950,13000,1129,6,54
01863,all,4826,13000,1129,6,3174
00539,all,218,13000,1129,6,
01075,all,7950,13000,1130,6,
UA12-0129-S,all,4826,13000,1130,6,134
00872,all,218,13000,1130,6,1226
01076,all,7950,13000,1131,6,36
02343,all,4825,13000,1131,6,12
01179,all,219,13000,1131,6,7621
01077,all,7950,13000,1132,6,4423
02845,all,4812,13000,1132,6,
00848,all,232,13000,1132,6,
01078,all,7950,13000,1133,6,
02847,all,4812,13000,1133,6,
00873,all,232,13000,1133,6,24
01079,all,7950,13000,1134,6,910
00181,all,4811,13000,1134,6,10
00390,all,233,13000,1134,6,1
01080,all,7950,13000,1135,6,750
00182,all,4811,13000,1135,6,14
00423,all,233,13000,1135,6,
01085,all,7950,13000,1136,6,54
00183,all,4811,13000,1136,6,4744
00511,all,233,13000,1136,6,39
01086,all,7950,13000,1137,6,54
00184,all,4811,13000,1137,6,
00513,all,233,13000,1137,6,39
01087,all,7950,13000,1138,6,243
UA12-0130-S,all,4809,13000,1138,6,4
00124,all,235,13000,1138,6,2399
01088,all,7950,13000,1139,6,
02038,all,4807,13000,1139,6,1702
00240,all,237,13000,1139,6,577
01090,all,7950,13000,1140,6,8
01542,all,4801,13000,1140,6,
00075,all,243,13000,1140,6,2658
01092,all,7950,13000,1141,6,250
04487,all,4800,13000,1141,6,
00072,all,244,13000,1141,6,4
01093,all,7950,13000,1142,6,250
03731,all,4795,13000,1142,6,
00149,all,249,13000,1142,6,4515
01094,all,7950,13000,1143,6,211
00278,all,4791,13000,1143,6,162
00044,all,253,13000,1143,6,13
01252,all,7950,13000,1144,6,2276
00280,all,4791,13000,1144,6,107
00286,all,253,13000,1144,6,13
01268,all,7950,13000,1145,6,6607
00282,all,4791,13000,1145,6,5199
00568,all,253,13000,1145,6,
01269,all,7950,13000,1146,6,17
00284,all,4791,13000,1146,6,32
00586,all,253,13000,1146,6,7
01272,all,7950,13000,1147,6,
UA12-0131-S,all,4790,13000,1147,6,4
00158,all,254,13000,1147,6,2
01273,all,7950,13000,1148,6,
01113,all,4750,13000,1148,6,2348
00096,all,294,13000,1148,6,1135
01274,all,7950,13000,1149,6,2276
03737,all,4750,13000,1149,6,557
00199,all,294,13000,1149,6,
01275,all,7950,13000,1150,6,6639
00442,all,4748,13000,1150,6,284
00183,all,296,13000,1150,6,4744
01310,all,7950,13000,1151,6,4110
00302,all,4746,13000,1151,6,732
00320,all,298,13000,1151,6,29
01374,all,7950,13000,1152,6,2184
00160,all,4742,13000,1152,6,2366
00225,all,302,13000,1152,6,3941
01375,all,7950,13000,1153,6,396
UA12-0125-P,all,4742,13000,1153,6,134
00271,all,302,13000,1153,6,3095
01391,all,7950,13000,1154,6,
01235,all,4741,13000,1154,6,5292
00012,all,303,13000,1154,6,2467
01410,all,7950,13000,1155,6,
03309,all,4741,13000,1155,6,
00157,all,303,13000,1155,6,1990
01486,all,7950,13000,1156,6,3403
UB14-0069-P,all,4734,13000,1156,6,3919
00392,all,310,13000,1156,6,117
01510,all,7950,13000,1157,6,2635
UB14-1071-S,all,4734,13000,1157,6,
00461,all,310,13000,1157,6,2
01741,all,7950,13000,1158,6,2538
00047,all,4725,13000,1158,6,
00174,all,319,13000,1158,6,1990
01960,all,7950,13000,1159,6,
01276,all,4705,13000,1159,6,272
00357,all,339,13000,1159,6,
02245,all,7950,13000,1160,6,
01014,all,4700,13000,1160,6,198
00099,all,344,13000,1160,6,
02246,all,7950,13000,1161,6,30
03046,all,4698,13000,1161,6,1683
00100,all,346,13000,1161,6,6149
02247,all,7950,13000,1162,6,493
03068,all,4698,13000,1162,6,96
00110,all,346,13000,1162,6,7426
02285,all,7950,13000,1163,6,2297
UA12-0124-P,all,4697,13000,1163,6,2
00313,all,347,13000,1163,6,2915
02286,all,7950,13000,1164,6,89
00017,all,4690,13000,1164,6,4
00263,all,354,13000,1164,6,246
02287,all,7950,13000,1165,6,1083
00018,all,4690,13000,1165,6,4406
00293,all,354,13000,1165,6,765
02288,all,7950,13000,1166,6,3371
UA24-2361-S,all,4688,13000,1166,6,27
00473,all,356,13000,1166,6,654
02289,all,7950,13000,1167,6,89
UA24-2391-P,all,4688,13000,1167,6,27
00495,all,356,13000,1167,6,
02290,all,7950,13000,1168,6,345
02955,all,4685,13000,1168,6,
00227,all,359,13000,1168,6,27
02291,all,7950,13000,1169,6,3464
01543,all,4684,13000,1169,6,
00116,all,360,13000,1169,6,104
02318,all,7950,13000,1170,6,730
00007,all,4680,13000,1170,6,2498
00073,all,364,13000,1170,6,2559
02319,all,7950,13000,1171,6,1064
00087,all,4680,13000,1171,6,104
00075,all,364,13000,1171,6,2658
02322,all,7950,13000,1172,6,
UA12-0126-P,all,4680,13000,1172,6,3607
00132,all,364,13000,1172,6,2169
02324,all,7950,13000,1173,6,3464
UA03-0020-P,all,4663,13000,1173,6,683
00229,all,381,13000,1173,6,27
02325,all,7950,13000,1174,6,345
UA03-0025-S,all,4663,13000,1174,6,1801
00502,all,381,13000,1174,6,
02326,all,7950,13000,1175,6,460
UA03-0008-P,all,4661,13000,1175,6,1801
00560,all,383,13000,1175,6,
02327,all,7950,13000,1176,6,
UA12-0127-P,all,4661,13000,1176,6,4004
00561,all,383,13000,1176,6,
02328,all,7950,13000,1177,6,
UA03-0007-P,all,4660,13000,1177,6,3680
00114,all,384,13000,1177,6,505
02329,all,7950,13000,1178,6,2
UA03-0013-S,all,4660,13000,1178,6,3680
00115,all,384,13000,1178,6,
02330,all,7950,13000,1179,6,
UA03-0005-P,all,4655,13000,1179,6,3693
00102,all,389,13000,1179,6,8
02331,all,7950,13000,1180,6,220
00023,all,4652,13000,1180,6,4473
00012,all,392,13000,1180,6,2467
02332,all,7950,13000,1181,6,460
00040,all,4652,13000,1181,6,1733
00013,all,392,13000,1181,6,2467
02333,all,7950,13000,1182,6,220
UA03-0004-P,all,4652,13000,1182,6,3693
00014,all,392,13000,1182,6,198
02334,all,7950,13000,1183,6,
01030,all,4650,13000,1183,6,11
00067,all,394,13000,1183,6,2
02381,all,7950,13000,1184,6,193
01241,all,4650,13000,1184,6,4790
00178,all,394,13000,1184,6,2236
02610,all,7950,13000,1185,6,2691
01351,all,4650,13000,1185,6,3628
00192,all,394,13000,1185,6,73
UG32-0009-S,all,7950,13000,1186,6,50
02021,all,4650,13000,1186,6,
00263,all,394,13000,1186,6,246
00188,all,7949,13000,1187,6,648
02763,all,4650,13000,1187,6,272
00103,all,395,13000,1187,6,6822
00210,all,7949,13000,1188,6,1746
02764,all,4650,13000,1188,6,2063
00118,all,395,13000,1188,6,2172
02614,all,7949,13000,1189,6,1095
02765,all,4650,13000,1189,6,2063
00389,all,395,13000,1189,6,
02655,all,7949,13000,1190,6,357
02766,all,4650,13000,1190,6,1
00406,all,395,13000,1190,6,83
02656,all,7949,13000,1191,6,357
02178,all,4625,13000,1191,6,4168
00186,all,420,13000,1191,6,3548
02658,all,7949,13000,1192,6,1
02185,all,4625,13000,1192,6,4807
00202,all,420,13000,1192,6,7717
02659,all,7949,13000,1193,6,
00702,all,4619,13000,1193,6,8287
00086,all,426,13000,1193,6,4744
02660,all,7949,13000,1194,6,
00009,all,4618,13000,1194,6,3116
00582,all,427,13000,1194,6,
02661,all,7949,13000,1195,6,6881
00010,all,4618,13000,1195,6,249
00703,all,427,13000,1195,6,1792
02662,all,7949,13000,1196,6,6881
00276,all,4618,13000,1196,6,
00705,all,427,13000,1196,6,3628
02668,all,7949,13000,1197,6,2568
00374,all,4618,13000,1197,6,4151
00775,all,427,13000,1197,6,
02669,all,7949,13000,1198,6,2609
00076,all,4616,13000,1198,6,502
00166,all,429,13000,1198,6,2
02670,all,7949,13000,1199,6,1829
02281,all,4604,13000,1199,6,6087
00135,all,441,13000,1199,6,3360
02671,all,7949,13000,1200,6,486
02336,all,4600,13000,1200,6,185
00314,all,445,13000,1200,6,6236
02672,all,7949,13000,1201,6,486
02371,all,4600,13000,1201,6,921
00359,all,445,13000,1201,6,
02906,all,7949,13000,1202,6,
UG32-0385-S,all,4593,13000,1202,6,732
00056,all,452,13000,1202,6,60
02907,all,7949,13000,1203,6,2656
UG32-0960-S,all,4593,13000,1203,6,53
00062,all,452,13000,1203,6,2
UG32-0010-S,all,7947,13000,1204,3,53
00123,all,5050,13000,1204,3,3016
02977,all,7946,13000,1205,3,13
UC21-0175-S,all,5051,13000,1205,3,126
02978,all,7946,13000,1206,4,25
00130,all,5050,13000,1206,4,6822
02781,all,7938,13000,1207,5,
00141,all,5057,13000,1207,5,1000
01144,all,7937,13000,1208,13,1714
00622,all,5050,13000,1208,13,
01251,all,7934,13000,1209,3,2276
00094,all,5063,13000,1209,3,3124
01288,all,7934,13000,1210,3,13
01416,all,5063,13000,1210,3,2276
01289,all,7934,13000,1211,16,342
00689,all,5050,13000,1211,16,4856
00096,all,7931,13000,1212,5,1135
00932,all,5064,13000,1212,5,834
02713,all,7927,13000,1213,9,2690
00933,all,5064,13000,1213,9,1
02746,all,7927,13000,1214,9,
00935,all,5064,13000,1214,9,909
00035,all,7925,13000,1215,3,2385
UD21-0405-P,all,5072,13000,1215,3,319
00073,all,7925,13000,1216,3,2559
UD21-0465-S,all,5072,13000,1216,3,319
00075,all,7921,13000,1217,4,2658
00304,all,5075,13000,1217,4,
00077,all,7921,13000,1218,4,
00390,all,5075,13000,1218,4,1
UG32-0037-S,all,7917,13000,1219,8,83
01196,all,5075,13000,1219,8,45
UD11-0035-S,all,7911,13000,1220,5,5089
00421,all,5084,13000,1220,5,4
00302,all,7910,13000,1221,6,732
01719,all,5084,13000,1221,6,1349
00362,all,7909,13000,1222,3,
02045,all,5088,13000,1222,3,880
00290,all,7899,13000,1223,5,6903
00081,all,5096,13000,1223,5,3916
00294,all,7899,13000,1224,9,27
03072,all,5092,13000,1224,9,89
00296,all,7899,13000,1225,9,27
03083,all,5092,13000,1225,9,10368
00327,all,7899,13000,1226,9,458
03084,all,5092,13000,1226,9,2223
00328,all,7899,13000,1227,9,84
03085,all,5092,13000,1227,9,843
00329,all,7899,13000,1228,9,39
03086,all,5092,13000,1228,9,
00330,all,7899,13000,1229,17,2398
02387,all,5084,13000,1229,17,9548
00331,all,7899,13000,1230,19,375
04066,all,5082,13000,1230,19,2407
02566,all,7899,13000,1231,19,24
UA12-0135-S,all,5082,13000,1231,19,2
01392,all,7895,13000,1232,5,
00457,all,5100,13000,1232,5,8232
01485,all,7894,13000,1233,3,106
00066,all,5103,13000,1233,3,2
00395,all,7890,13000,1234,10,
00991,all,5100,13000,1234,10,3896
00872,all,7890,13000,1235,10,1226
00992,all,5100,13000,1235,10,2393
00877,all,7890,13000,1236,11,2567
00700,all,5099,13000,1236,11,2203
01259,all,7890,13000,1237,36,2528
00007,all,5074,13000,1237,36,2498
02667,all,7888,13000,1238,38,2568
00319,all,5074,13000,1238,38,5
03029,all,7882,13000,1239,3,118
00320,all,5115,13000,1239,3,29
03030,all,7882,13000,1240,3,118
00321,all,5115,13000,1240,3,98
UB21-0003-P,all,7879,13000,1241,4,5121
UD22-0013-S,all,5117,13000,1241,4,183
UB21-0259-P,all,7878,13000,1242,3,5122
UD22-0012-S,all,5119,13000,1242,3,152
UD42-0039-S,all,7877,13000,1243,8,5123
00322,all,5115,13000,1243,8,1236
00542,all,7875,13000,1244,10,
04046,all,5115,13000,1244,10,200
00544,all,7875,13000,1245,52,11
00047,all,5073,13000,1245,52,
00799,all,7875,13000,1246,54,3191
05166,all,5071,13000,1246,54,258
00955,all,7875,13000,1247,75,
01063,all,5050,13000,1247,75,184
00958,all,7875,13000,1248,6,
UG32-1688-S,all,4593,13000,1248,6,34
00080,all,526,13000,1248,6,1532
01094,all,7875,13000,1249,6,211
01164,all,4592,13000,1249,6,1408
00091,all,527,13000,1249,6,25
01099,all,7875,13000,1250,6,295
05416,all,4580,13000,1250,6,275
00399,all,539,13000,1250,6,834
01100,all,7875,13000,1251,6,233
UA21-0022-S,all,4579,13000,1251,6,39
00026,all,540,13000,1251,6,
01103,all,7875,13000,1252,6,
UA21-0114-P,all,4579,13000,1252,6,29
00637,all,540,13000,1252,6,32
01109,all,7875,13000,1253,6,10325
00046,all,4575,13000,1253,6,6449
00127,all,544,13000,1253,6,3225
01114,all,7875,13000,1254,6,235
01170,all,4575,13000,1254,6,196
00185,all,544,13000,1254,6,6289
01185,all,7875,13000,1255,6,9269
00367,all,4568,13000,1255,6,
00363,all,551,13000,1255,6,
01197,all,7875,13000,1256,6,618
00368,all,4568,13000,1256,6,
00367,all,551,13000,1256,6,
02629,all,7875,13000,1257,6,
00369,all,4568,13000,1257,6,
