ItemNumber,NestID,Length_mm,AssignedBeam_mm,BeamIndex,WasteOnBeam_mm,OldWaste_mm
UA03-0028-P,1,5441,6000,1,556,9
UA03-0033-P,1,3775,6000,2,2222,9
UA03-0040-S,1,3775,6000,3,2222,9
UA03-0027-P,2,7145,8000,4,852,416
UA03-0037-S,2,5439,6000,5,558,416
UA03-0036-S,3,7145,8000,6,852,495
UA03-0035-P,3,5360,6000,7,637,495
UA03-0031-P,4,7111,8000,8,886,529
UA03-0042-S,4,5360,6000,9,637,529
UA03-0038-S,5,7111,8000,10,886,742
UA03-0034-P,5,5147,6000,11,850,742
UA03-0041-S,6,5147,6000,12,850,3763
UA03-0032-P,6,4090,6000,13,1907,3763
UA03-0039-S,7,4090,6000,14,1907,8910
UA03-0020-P,8,4663,6000,15,1334,683
UA03-0006-P,8,2020,6000,16,214,683
UA03-0011-S,8,1879,6000,16,214,683
UA03-0136-S,8,1878,6000,16,214,683
UA03-0010-S,8,1877,6000,17,4120,683
UA03-0025-S,9,4663,6000,18,1334,1801
UA03-0008-P,9,4661,6000,19,1336,1801
UA03-0009-S,9,1875,6000,20,4122,1801
UA03-0007-P,10,4660,6000,21,1337,3680
UA03-0013-S,10,4660,6000,22,1337,3680
UA03-0005-P,11,4655,6000,23,1342,3693
UA03-0004-P,11,4652,6000,24,1345,3693
UA03-0003-P,12,4649,6000,25,1348,8351
01876,13,488,6000,26,5509,107
01477,14,476,6000,27,5521,5524
01537,15,258,6000,28,5739,5742
01154,16,237,6000,29,5521,765
01155,16,236,6000,29,5521,5527
00795,17,1955,6000,30,4042,5773
00701,18,2814,6000,31,3183,45
01970,19,494,6000,32,5278,5284
01971,19,222,6000,32,5278,5284
00625,20,2931,6000,33,143,5073
00647,20,2920,6000,33,143,101
00700,21,5099,6000,34,898,2203
01540,22,1235,6000,35,132,
01542,22,1235,6000,35,132,
00583,22,1080,6000,35,132,
00913,22,800,6000,35,132,1495
00010,22,750,6000,35,132,249
00561,22,750,6000,35,132,
01385,22,738,6000,36,346,6607
01387,22,738,6000,36,346,7621
00221,22,736,6000,36,346,
00234,22,736,6000,36,346,
01555,22,698,6000,36,346,
01858,22,668,6000,36,346,
01859,22,664,6000,36,346,94
01312,22,652,6000,36,346,735
01313,22,652,6000,37,4471,4953
01857,22,493,6000,37,4471,
01573,22,375,6000,37,4471,
00894,23,4525,6000,38,35,765
00560,23,1434,6000,38,35,
01201,23,2985,6000,39,313,
00966,23,1993,6000,39,313,8
00003,23,700,6000,39,313,26
00580,23,700,6000,40,4631,
01556,23,663,6000,40,4631,
00026,24,5242,6000,41,176,
01856,24,576,6000,41,176,
01200,24,2222,6000,42,3,2641
00228,24,1972,6000,42,3,27
01742,24,991,6000,42,3,129
00077,24,800,6000,42,3,
01743,24,797,6000,43,4797,129
00965,24,400,6000,43,4797,8
00944,25,4952,6000,44,180,87
01003,25,862,6000,44,180,87
00557,25,4119,6000,45,1133,
00951,25,742,6000,45,1133,2474
00233,25,2238,6000,46,3759,149
00227,26,6962,8000,47,1035,27
00115,26,2238,6000,48,1664,
01560,26,2092,6000,48,1664,1708
01765,27,487,6000,49,5190,12196
01764,27,317,6000,49,5190,12196
01136,28,573,6000,50,4850,
01564,28,571,6000,50,4850,11856
00922,29,3738,6000,51,465,1
01526,29,1791,6000,51,465,4877
01166,29,3738,6000,52,302,32
01913,29,1488,6000,52,302,85
01559,29,463,6000,52,302,
01558,29,900,6000,53,4244,
00005,29,850,6000,53,4244,80
01552,30,900,6000,54,3895,5668
00968,30,807,6000,54,3895,10904
01553,30,389,6000,54,3895,10904
01134,31,1284,6000,55,3327,6246
01240,31,900,6000,55,3327,6246
01561,31,480,6000,55,3327,6246
01077,32,491,6000,56,2048,4423
01078,32,491,6000,56,2048,4423
01079,32,491,6000,56,2048,910
01080,32,491,6000,56,2048,750
01474,32,491,6000,56,2048,4423
01475,32,491,6000,56,2048,3280
01476,32,491,6000,56,2048,4423
01912,32,491,6000,56,2048,
00693,33,3973,6000,57,214,220
00122,33,1807,6000,57,214,220
00692,34,3973,6000,58,214,220
00695,34,1807,6000,58,214,220
00667,35,3908,6000,59,2089,2092
00666,36,3908,6000,60,2089,2092
01013,37,1951,6000,61,2795,2801
00006,37,1248,6000,61,2795,2801
00630,38,4026,6000,62,4,10
00154,38,1964,6000,62,4,10
00631,39,4026,6000,63,189,198
00014,39,1241,6000,63,189,198
01014,39,535,6000,63,189,198
00167,40,1714,6000,64,3152,3158
00012,40,1128,6000,64,3152,2467
00901,41,633,6000,65,4741,4747
00902,41,620,6000,65,4741,1490
01046,42,731,6000,66,4542,4548
01047,42,721,6000,66,4542,4548
00784,43,1763,6000,67,2183,4858
00799,43,1430,6000,67,2183,3191
00796,43,615,6000,67,2183,237
00798,44,1425,6000,68,4572,11
01181,45,2217,6000,69,1903,1909
01202,45,1874,6000,69,1903,1909
00997,46,2087,6000,70,3910,502
01936,47,2377,6000,71,1265,2126
01937,47,2352,6000,71,1265,10236
00934,48,2166,6000,72,3831,1
01205,49,2259,6000,73,3738,5508
01100,50,1820,6000,74,3069,233
01102,50,1105,6000,74,3069,233
01101,51,388,6000,75,5609,5612
00996,52,453,6000,76,5544,1532
00285,53,740,6000,77,3558,3896
00286,53,705,6000,77,3558,13
01268,53,494,6000,77,3558,6607
01466,53,491,6000,77,3558,5570
00102,54,3100,6000,78,76,8
01294,54,1446,6000,78,76,
00151,54,750,6000,78,76,15
01299,54,616,6000,78,76,
01296,54,1446,6000,79,191,1644
01300,54,616,6000,79,191,400
01566,54,490,6000,79,191,
01567,54,490,6000,79,191,
00892,54,434,6000,79,191,584
01569,54,359,6000,79,191,24
01568,54,358,6000,79,191,
00880,54,341,6000,79,191,29
00891,54,341,6000,79,191,1
00885,54,319,6000,79,191,
00890,54,298,6000,79,191,4582
00889,54,281,6000,79,191,4989
00888,54,263,6000,80,5483,7
00887,54,248,6000,80,5483,10756
00114,55,3692,6000,81,1438,505
00886,55,331,6000,81,1438,765
00882,55,280,6000,81,1438,1636
00883,55,247,6000,81,1438,
01710,55,2684,6000,82,221,2045
00091,55,2680,6000,82,221,25
01736,55,406,6000,82,221,2538
00106,55,2680,6000,83,3317,
00100,56,3692,6000,84,1604,6149
00879,56,433,6000,84,1604,10756
00884,56,262,6000,84,1604,7
00103,56,2940,6000,85,114,6822
00105,56,2940,6000,85,114,
00054,56,2716,6000,86,3281,617
00089,57,2940,6000,87,113,2184
01570,57,1886,6000,87,113,198
00150,57,750,6000,87,113,137
00881,57,299,6000,87,113,193
01571,57,1886,6000,88,4111,5239
00024,58,2636,6000,89,3361,2439
01433,59,508,6000,90,5489,
00237,60,2625,6000,91,3372,10375
01209,61,780,6000,92,1553,712
01204,61,733,6000,92,1553,
01203,61,683,6000,92,1553,
01469,61,666,6000,92,1553,
01188,61,611,6000,92,1553,7006
01213,61,435,6000,92,1553,
01256,61,306,6000,92,1553,
01471,61,209,6000,92,1553,
01208,62,924,6000,93,2305,
01212,62,857,6000,93,2305,108
01186,62,700,6000,93,2305,
01470,62,665,6000,93,2305,
01258,62,534,6000,93,2305,539
01215,63,779,6000,94,2251,9269
01185,63,752,6000,94,2251,9269
01257,63,655,6000,94,2251,
01187,63,650,6000,94,2251,196
01259,63,475,6000,94,2251,2528
01211,63,420,6000,94,2251,9269
01968,64,3329,6000,95,1866,447
01969,64,799,6000,95,1866,447
01967,65,799,6000,96,5198,5201
00171,66,1960,6000,97,520,2
00158,66,1276,6000,97,520,2
01036,66,564,6000,97,520,2
00170,66,563,6000,97,520,2
01038,66,563,6000,97,520,2
01035,66,536,6000,97,520,2
01938,66,536,6000,98,5461,2
00870,67,1824,6000,99,251,616
00168,67,1631,6000,99,251,266
00140,67,1280,6000,99,251,266
00173,67,571,6000,99,251,266
00169,67,428,6000,99,251,266
01037,68,424,6000,100,5573,5576
01427,69,548,6000,101,5449,22
00760,70,640,6000,102,5357,4107
01977,71,593,6000,103,4393,3929
01976,71,563,6000,103,4393,65
01978,71,442,6000,103,4393,5066
01853,72,65,6000,104,5864,5071
01851,72,65,6000,104,5864,5071
01731,73,586,6000,105,674,3989
01734,73,555,6000,105,674,325
01680,73,391,6000,105,674,233
01676,73,391,6000,105,674,
01667,73,391,6000,105,674,
01675,73,345,6000,105,674,4989
01672,73,345,6000,105,674,
01703,73,339,6000,105,674,2599
01678,73,339,6000,105,674,2912
01674,73,339,6000,105,674,537
01670,73,339,6000,105,674,527
01677,73,308,6000,105,674,
01673,73,308,6000,105,674,2068
01671,73,308,6000,105,674,
01721,74,545,6000,106,309,
01797,74,540,6000,106,309,2190
01720,74,540,6000,106,309,1349
01724,74,531,6000,106,309,5145
01725,74,531,6000,106,309,5145
01799,74,530,6000,106,309,567
01722,74,530,6000,106,309,5145
01726,74,528,6000,106,309,400
01711,74,345,6000,106,309,2599
01698,74,345,6000,106,309,2082
01695,74,345,6000,106,309,
01691,74,345,6000,106,309,
01679,74,345,6000,107,5652,1547
01730,75,433,6000,108,298,1
01727,75,391,6000,108,298,1
01689,75,345,6000,108,298,198
01693,75,345,6000,108,298,1349
01700,75,345,6000,108,298,
01713,75,345,6000,108,298,7085
01716,75,345,6000,108,298,2599
01718,75,345,6000,108,298,1
01719,75,345,6000,108,298,1349
01687,75,345,6000,108,298,110
01690,75,345,6000,108,298,1696
01694,75,345,6000,108,298,
01699,75,345,6000,108,298,45
01712,75,345,6000,108,298,2045
01715,75,345,6000,108,298,7085
01717,75,345,6000,108,298,7085
01714,75,345,6000,109,5652,2045
01798,76,545,6000,110,1783,2190
01723,76,528,6000,110,1783,5145
01728,76,391,6000,110,1783,275
01685,76,345,6000,110,1783,1816
01686,76,345,6000,110,1783,1696
01702,76,339,6000,110,1783,2045
01705,76,339,6000,110,1783,
01701,76,339,6000,110,1783,198
01706,76,339,6000,110,1783,2599
01707,76,339,6000,110,1783,2599
01688,76,335,6000,110,1783,201
01965,77,350,6000,111,5647,505
00868,78,1028,6000,112,2399,616
00159,78,910,6000,112,2399,958
00174,78,627,6000,112,2399,1990
00156,78,596,6000,112,2399,1990
00157,78,425,6000,112,2399,1990
01709,79,420,6000,113,5199,
01964,79,375,6000,113,5199,3896
01963,80,375,6000,114,5622,9989
01481,81,769,6000,115,5228,12231
01180,82,2308,6000,116,3228,944
UA03-0357-S,82,458,6000,116,3228,6503
00086,83,1080,6000,117,899,4744
00095,83,728,6000,117,899,1850
00126,83,486,6000,117,899,
00035,83,485,6000,117,899,2385
00109,83,485,6000,117,899,
00112,83,485,6000,117,899,
00118,83,399,6000,117,899,2172
00125,83,399,6000,117,899,
00123,83,377,6000,117,899,3016
00128,83,147,6000,117,899,
00075,84,1080,6000,118,116,2658
00076,84,1080,6000,118,116,502
00079,84,1080,6000,118,116,2227
00124,84,487,6000,118,116,2399
00117,84,486,6000,118,116,
00120,84,486,6000,118,116,
00034,84,485,6000,118,116,2385
00127,84,376,6000,118,116,3225
00115,84,147,6000,118,116,
00122,84,147,6000,118,116,220
00119,84,146,6000,119,5851,
00073,85,1104,6000,120,83,2559
00074,85,1104,6000,120,83,2658
00078,85,1104,6000,120,83,40
00087,85,1104,6000,120,83,104
00094,85,728,6000,120,83,3124
00116,85,376,6000,120,83,104
00121,85,376,6000,120,83,622
00102,86,728,6000,121,210,8
00103,86,728,6000,121,210,6822
00081,86,725,6000,121,210,3916
00082,86,725,6000,121,210,2658
00084,86,725,6000,121,210,3916
00085,86,725,6000,121,210,2203
00100,86,351,6000,121,210,6149
00101,86,351,6000,121,210,
00092,86,351,6000,121,210,240
00093,86,351,6000,121,210,240
00141,87,2500,6000,122,994,1000
00142,87,2500,6000,122,994,1000
UA04-0763-S,88,1790,6000,123,198,
UA04-0764-P,88,1790,6000,123,198,
UA04-0043-S,88,1753,6000,123,198,
UA04-0115-P,88,457,6000,123,198,
UA04-0055-P,88,456,6000,124,5541,
UA04-0042-S,89,4989,6000,125,1008,
UA04-0765-S,89,1755,6000,126,51,
UA04-0762-P,89,1640,6000,126,51,
UA04-0098-P,89,1041,6000,126,51,
UA04-0114-P,89,1041,6000,126,51,
UA04-0012-S,89,457,6000,126,51,
UA04-0108-S,89,1039,6000,127,3917,
UA04-0010-S,89,1038,6000,127,3917,
UA04-0036-P,90,4990,6000,128,1007,4
UA04-0679-S,90,3183,6000,129,1171,4
UA04-0761-S,90,1640,6000,129,1171,4
UA04-0148-P,90,3183,6000,130,2814,4
UA04-0008-P,91,8000,13000,131,23,29
UA04-0160-P,91,4971,13000,131,23,29
UA04-0110-P,92,7999,13000,132,24,30
UA04-0162-S,92,4971,13000,132,24,30
UA04-0035-P,93,8279,13000,133,232,244
UA04-0760-P,93,2257,13000,133,232,244
UA04-0037-P,93,1765,13000,133,232,244
UA04-0161-S,93,455,13000,133,232,244
UA04-0041-S,94,8277,13000,134,4720,4723
UA04-0118-P,95,8276,13000,135,4721,4724
UA04-0120-S,96,8276,13000,136,4721,4724
UA04-0014-S,97,7999,13000,137,4998,5001
UA04-0676-S,98,7998,13000,138,4999,5002
UA04-0033-P,99,7307,8000,139,690,5693
UA04-0039-S,100,7307,8000,140,690,5693
UA04-0032-P,101,7305,8000,141,692,5695
UA04-0038-S,102,7305,8000,142,692,5695
00674,103,256,6000,143,3880,
00645,103,256,6000,143,3880,4110
00646,103,256,6000,143,3880,2276
00647,103,256,6000,143,3880,101
00648,103,256,6000,143,3880,3
00649,103,256,6000,143,3880,4983
00650,103,256,6000,143,3880,3316
00395,103,101,6000,143,3880,
00475,103,101,6000,143,3880,117
00461,103,96,6000,143,3880,2
00731,104,256,6000,144,43,2739
00736,104,256,6000,144,43,2693
00735,104,256,6000,144,43,4020
00732,104,256,6000,144,43,3
00733,104,256,6000,144,43,2739
00734,104,256,6000,144,43,
00741,104,256,6000,144,43,
00746,104,256,6000,144,43,3079
00745,104,256,6000,144,43,3
00742,104,256,6000,144,43,3316
00743,104,256,6000,144,43,8289
00744,104,256,6000,144,43,10
00710,104,256,6000,144,43,65
00709,104,256,6000,144,43,65
00708,104,256,6000,144,43,11
00705,104,256,6000,144,43,3628
00706,104,256,6000,144,43,732
00707,104,256,6000,144,43,57
00669,104,256,6000,144,43,765
00670,104,256,6000,144,43,
00671,104,256,6000,144,43,99
00672,104,256,6000,144,43,8594
00673,104,256,6000,144,43,8594
00714,104,101,6000,145,5896,948
00752,105,256,6000,146,4252,60
00753,105,256,6000,146,4252,33
00756,105,256,6000,146,4252,4276
00757,105,256,6000,146,4252,4276
00754,105,256,6000,146,4252,
00755,105,256,6000,146,4252,33
00431,105,96,6000,146,4252,2782
00717,105,92,6000,146,4252,648
01127,106,495,6000,147,5502,400
01105,107,494,6000,148,4513,328
01109,107,494,6000,148,4513,10325
01108,107,490,6000,148,4513,505
01106,108,495,6000,149,4012,2114
01107,108,495,6000,149,4012,4887
00919,108,493,6000,149,4012,2
00920,108,493,6000,149,4012,1
01145,109,1082,6000,150,403,2797
00084,109,800,6000,150,403,3916
00064,109,600,6000,150,403,
00069,109,600,6000,150,403,4
00103,109,600,6000,150,403,6822
00105,109,600,6000,150,403,
00803,109,566,6000,150,403,1792
01126,109,448,6000,150,403,400
01136,109,274,6000,150,403,
00015,110,800,6000,151,379,105
00037,110,800,6000,151,379,2014
00059,110,800,6000,151,379,
00060,110,800,6000,151,379,
00053,110,800,6000,151,379,1646
00055,110,800,6000,151,379,29
00057,110,800,6000,151,379,
00063,110,800,6000,152,3591,2866
00065,110,800,6000,152,3591,3
00061,110,800,6000,152,3591,
00879,111,2875,6000,153,238,10756
00880,111,1375,6000,153,238,29
00700,111,750,6000,153,238,2203
01082,111,750,6000,153,238,243
00054,111,650,6000,154,3738,617
00804,111,576,6000,154,3738,951
00805,111,576,6000,154,3738,8661
01125,111,448,6000,154,3738,400
00875,112,4975,6000,155,244,1527
01085,112,775,6000,155,244,54
01096,112,2250,6000,156,3747,4586
01097,113,3875,6000,157,1369,
00479,113,750,6000,157,1369,129
00878,113,3375,6000,158,2622,3906
01098,114,3875,6000,159,866,4586
00062,114,650,6000,159,866,2
00056,114,600,6000,159,866,60
00870,114,2875,6000,160,3122,616
00877,115,4375,6000,161,244,2567
00868,115,1375,6000,161,244,616
01086,115,2250,6000,162,3747,54
00638,116,4975,6000,163,1022,
00036,116,3025,6000,164,2972,825
00872,117,4375,6000,165,1019,1226
00050,117,600,6000,165,1019,
00016,117,3025,6000,166,2972,
01095,118,3742,6000,167,158,40
00112,118,1525,6000,167,158,
00802,118,566,6000,167,158,6485
00085,118,1078,6000,168,3833,2203
00026,118,540,6000,168,3833,
00637,118,540,6000,168,3833,32
00012,119,2990,6000,169,514,2467
00005,119,2490,6000,169,514,80
00008,119,2490,6000,170,3507,2896
00871,120,3375,6000,171,1094,
00111,120,1525,6000,171,1094,3941
00002,120,2990,6000,172,3007,617
01093,121,3875,6000,173,2122,250
01094,121,3875,6000,174,2122,211
01092,122,3875,6000,175,2122,250
01104,122,3875,6000,176,2122,6422
01102,123,3875,6000,177,2122,233
00874,123,3875,6000,178,2122,584
01089,124,3875,6000,179,2122,2
01091,124,3875,6000,180,2122,648
01087,125,3875,6000,181,2122,243
01088,125,3875,6000,182,2122,
01101,126,3742,6000,183,2255,5612
01103,126,3650,6000,184,2347,
00876,127,3650,6000,185,2347,7
00934,127,3650,6000,186,2347,1
00035,128,3650,6000,187,2347,2385
00873,128,3650,6000,188,2347,24
00032,129,3650,6000,189,2347,
00034,129,3650,6000,190,2347,2385
00029,130,3650,6000,191,2347,2398
00031,130,3650,6000,192,2347,105
00022,131,3650,6000,193,2347,
00025,131,3650,6000,194,2347,2464
00020,132,3650,6000,195,2347,2820
00021,132,3650,6000,196,2347,2621
00018,133,3650,6000,197,2347,4406
00019,133,3650,6000,198,2347,4481
00017,134,3650,6000,199,2347,4
00030,134,3625,6000,200,2372,2397
00639,135,6875,8000,201,1122,101
00636,136,5207,6000,202,790,481
00023,137,3625,6000,203,2372,4473
01144,138,593,6000,204,5404,1714
00420,139,6400,8000,205,1597,2436
00404,140,6100,8000,206,1897,2644
00424,140,5900,6000,207,97,
00449,141,5600,6000,208,397,2282
00946,142,2986,6000,209,1745,30
00990,142,630,6000,209,1745,4010
00989,142,630,6000,209,1745,30
00955,143,2985,6000,210,26,
00950,143,2983,6000,210,26,32
00511,144,2509,6000,211,30,39
00513,144,2509,6000,211,30,39
00850,144,943,6000,211,30,39
00953,145,2980,6000,212,89,98
00963,145,1461,6000,212,89,3838
00964,145,1461,6000,212,89,98
00393,146,3365,6000,213,1686,1692
00956,146,943,6000,213,1686,8594
00493,147,3365,6000,214,2632,2635
00659,148,3264,6000,215,2733,2736
00711,149,3260,6000,216,2737,2740
00704,150,3260,6000,217,2737,2740
00658,151,3259,6000,218,2738,2741
00595,152,3254,6000,219,2743,2746
00606,153,3254,6000,220,2743,2746
00994,154,1303,6000,221,2384,2393
00993,154,1165,6000,221,2384,2393
00992,154,1139,6000,221,2384,2393
00074,155,1748,6000,222,21,2658
00400,155,1709,6000,222,21,33
00407,155,1699,6000,222,21,33
00466,155,811,6000,222,21,33
00076,156,3865,6000,223,496,502
00997,156,1633,6000,223,496,502
00080,157,2835,6000,224,1526,1532
00996,157,1633,6000,224,1526,1532
01130,158,226,6000,225,5771,8170
00382,159,922,6000,226,4150,4156
00387,159,922,6000,226,4150,4156
00046,160,1104,6000,227,321,6449
00047,160,1104,6000,227,321,
00017,160,486,6000,227,321,4
00032,160,485,6000,227,321,
00110,160,485,6000,227,321,7426
00111,160,485,6000,227,321,3941
00016,160,399,6000,227,321,
00021,160,399,6000,227,321,2621
00060,160,351,6000,227,321,
00052,160,351,6000,227,321,2646
00054,160,351,6000,228,5646,617
00059,161,728,6000,229,254,
00061,161,728,6000,229,254,
00004,161,725,6000,229,254,617
00023,161,611,6000,229,254,4473
00024,161,611,6000,229,254,2439
00026,161,611,6000,229,254,
00022,161,487,6000,229,254,
00058,161,351,6000,229,254,
00025,161,287,6000,229,254,2464
00027,161,287,6000,229,254,27
00028,161,287,6000,229,254,
00029,161,287,6000,230,5710,2398
00041,162,1104,6000,231,2,26
00042,162,1104,6000,231,2,26
00009,162,728,6000,231,2,3116
00010,162,728,6000,231,2,249
00003,162,725,6000,231,2,26
00019,162,611,6000,231,2,4481
00018,162,487,6000,231,2,4406
00020,162,487,6000,231,2,2820
00015,163,3250,6000,232,93,105
00048,163,1080,6000,232,93,2644
00049,163,1080,6000,232,93,105
00031,163,485,6000,232,93,105
00014,164,3250,6000,233,208,198
00044,164,1080,6000,233,208,13
00006,164,725,6000,233,208,2801
00007,164,725,6000,233,208,2498
00043,165,1080,6000,234,4917,4920
UA10-0004-S,166,2814,6000,235,1183,1088
UA10-0016-S,166,1997,6000,235,1183,1088
UA10-0015-S,166,1986,6000,236,73,1088
UA10-0014-S,166,1973,6000,236,73,1088
UA10-0013-S,166,1959,6000,236,73,1088
UA10-0012-S,166,1183,6000,237,4814,1088
02134,167,2700,6000,238,318,
02136,167,1530,6000,238,318,
00105,167,720,6000,238,318,
00131,167,720,6000,238,318,
00134,167,508,6000,239,4111,
00104,167,492,6000,239,4111,37
00101,167,485,6000,239,4111,
00035,167,392,6000,239,4111,2385
02133,168,2700,6000,240,46,8
02142,168,1481,6000,240,46,426
02143,168,1481,6000,240,46,4146
00102,168,280,6000,240,46,8
02135,168,1150,6000,241,3941,2827
00133,168,525,6000,241,3941,2168
00129,168,375,6000,241,3941,2167
00130,169,783,6000,242,4816,6822
00103,169,395,6000,242,4816,6822
UA10-0025-P,170,1386,6000,243,4611,4614
01104,171,400,6000,244,5597,6422
02153,172,953,6000,245,4467,4473
00023,172,574,6000,245,4467,4473
00001,173,1117,6000,246,4880,4883
02158,174,700,6000,247,5011,2851
00078,174,283,6000,247,5011,40
02159,175,2384,6000,248,632,3149
02152,175,1240,6000,248,632,
00016,175,1014,6000,248,632,
00011,175,718,6000,248,632,2973
00012,175,644,6000,249,5353,2467
00070,176,2424,6000,250,488,4
00071,176,2289,6000,250,488,4
00017,176,790,6000,250,488,4
00072,176,493,6000,251,5504,4
02161,177,2214,6000,252,16,3149
02150,177,2031,6000,252,16,25
00074,177,1730,6000,252,16,2658
02160,178,2019,6000,253,237,249
02151,178,1605,6000,253,237,249
00010,178,1132,6000,253,237,249
00073,178,995,6000,253,237,2559
00018,179,1594,6000,254,4403,4406
UA10-0030-P,180,1170,6000,255,4504,3124
00094,180,320,6000,255,4504,3124
00040,181,1118,6000,256,4879,1733
02140,182,391,6000,257,5220,3333
02141,182,383,6000,257,5220,3333
00100,183,273,6000,258,5724,6149
UA10-0027-P,184,1104,6000,259,2883,25
UA10-0028-P,184,510,6000,259,2883,25
UA10-0029-P,184,435,6000,259,2883,25
UA10-0024-P,184,432,6000,259,2883,25
00091,184,375,6000,259,2883,25
UA10-0026-P,184,243,6000,259,2883,25
00084,185,623,6000,260,3904,3916
00085,185,535,6000,260,3904,2203
00081,185,463,6000,260,3904,3916
00038,185,463,6000,260,3904,2006
00083,186,2677,6000,261,3320,2203
00082,187,1904,6000,262,4093,2658
UA10-0005-P,188,2814,6000,263,1183,1088
UA10-0007-P,188,1997,6000,263,1183,1088
UA10-0008-P,188,1986,6000,264,73,1088
UA10-0009-P,188,1973,6000,264,73,1088
UA10-0010-P,188,1959,6000,264,73,1088
UA10-0011-P,188,1183,6000,265,4814,1088
00095,189,543,6000,266,5454,1850
00096,190,2961,6000,267,3036,1135
00097,191,2717,6000,268,3280,3283
01413,192,491,6000,269,4044,1
01346,192,490,6000,269,4044,4059
01348,192,490,6000,269,4044,22
01347,192,235,6000,269,4044,4059
01349,192,235,6000,269,4044,1
01331,193,613,6000,270,2646,
01371,193,599,6000,270,2646,2783
01326,193,493,6000,270,2646,385
01327,193,493,6000,270,2646,2191
01335,193,491,6000,270,2646,
01330,193,323,6000,270,2646,
01333,193,321,6000,270,2646,
01370,194,624,6000,271,295,2474
01329,194,611,6000,271,295,7
01317,194,493,6000,271,295,7
01318,194,493,6000,271,295,7
01319,194,493,6000,271,295,7
01320,194,493,6000,271,295,6926
01321,194,493,6000,271,295,326
01322,194,493,6000,271,295,7
01323,194,493,6000,271,295,7
01324,194,493,6000,271,295,7
01325,194,493,6000,271,295,326
01328,194,321,6000,272,5676,792
00770,195,493,6000,273,2036,426
01312,195,493,6000,273,2036,735
01313,195,493,6000,273,2036,4953
01314,195,493,6000,273,2036,2060
01315,195,493,6000,273,2036,2060
01316,195,493,6000,273,2036,972
00769,195,491,6000,273,2036,2060
01334,195,491,6000,273,2036,2060
01414,196,948,6000,274,800,1
01286,196,493,6000,274,800,
01287,196,493,6000,274,800,342
01290,196,493,6000,274,800,54
01291,196,493,6000,274,800,54
01420,196,491,6000,274,800,1
01423,196,481,6000,274,800,322
01305,196,428,6000,274,800,235
01288,196,425,6000,274,800,13
01289,196,425,6000,274,800,342
01424,197,495,6000,275,5502,1
00277,198,2715,6000,276,310,286
00923,198,761,6000,276,310,1
00777,198,673,6000,276,310,31
01278,198,557,6000,276,310,2866
01153,198,483,6000,276,310,
01280,198,483,6000,276,310,
01151,198,477,6000,277,5520,
00009,199,4490,6000,278,389,3116
00276,199,1115,6000,278,389,
00022,199,835,6000,279,3613,
01277,199,557,6000,279,3613,2866
01154,199,492,6000,279,3613,765
01279,199,491,6000,279,3613,1311
00858,200,761,6000,280,4072,6081
00776,200,673,6000,280,4072,6081
01152,200,485,6000,280,4072,6081
01102,201,990,6000,281,2679,233
01103,201,636,6000,281,2679,
01260,201,509,6000,281,2679,
01272,201,480,6000,281,2679,
01164,201,370,6000,281,2679,1408
01430,201,318,6000,281,2679,22
00015,202,1493,6000,282,43,105
00703,202,1493,6000,282,43,1792
00766,202,1492,6000,282,43,8061
00869,202,611,6000,282,43,2768
00261,202,606,6000,282,43,1025
01274,202,244,6000,282,43,2276
00264,202,606,6000,283,39,48
01222,202,500,6000,283,39,2190
01062,202,490,6000,283,39,
01126,202,490,6000,283,39,400
01150,202,490,6000,283,39,
01159,202,490,6000,283,39,
01283,202,490,6000,283,39,
01273,202,482,6000,283,39,
01275,202,482,6000,283,39,6639
01276,202,482,6000,283,39,272
01271,202,480,6000,283,39,3316
00651,202,443,6000,283,39,99
00652,202,443,6000,284,4855,2
01263,202,350,6000,284,4855,
01428,202,343,6000,284,4855,
01225,203,1609,6000,285,64,
00260,203,1368,6000,285,64,1025
00263,203,1368,6000,285,64,246
01261,203,1206,6000,285,64,
00870,203,370,6000,285,64,616
00774,203,1126,6000,286,234,
00775,203,1126,6000,286,234,
00916,203,990,6000,286,234,7
01426,203,758,6000,286,234,
01432,203,758,6000,286,234,
01262,203,496,6000,286,234,439
01125,203,491,6000,286,234,400
01019,203,482,6000,287,4657,553
01115,203,482,6000,287,4657,120
01064,203,370,6000,287,4657,
00779,204,4595,6000,288,1402,
00743,204,3400,6000,289,616,8289
00003,204,1493,6000,289,616,26
00772,204,482,6000,289,616,
01427,204,3023,6000,290,2974,22
00006,205,8800,13000,291,0,2801
00811,205,3143,13000,291,0,2775
01162,205,1048,13000,291,0,
00701,206,7150,8000,292,847,45
00702,206,4619,6000,293,225,8287
01033,206,1150,6000,293,225,
00008,207,9398,13000,294,175,2896
01431,207,2998,13000,294,175,1
01063,207,420,13000,294,175,184
00007,208,9398,13000,295,3599,2498
00767,209,4595,6000,296,1402,5
00763,209,4300,6000,297,1697,87
00014,210,4300,6000,298,1697,198
01180,211,491,6000,299,5012,944
01181,211,491,6000,299,5012,1909
01105,212,528,6000,300,4096,328
01106,212,528,6000,300,4096,2114
01107,212,418,6000,300,4096,4887
01108,212,418,6000,300,4096,505
01292,213,1717,6000,301,4280,8350
00821,214,1393,6000,302,3210,11
00820,214,1391,6000,302,3210,11
00187,215,2301,6000,303,2089,
00091,215,1604,6000,303,2089,25
